,datadate,conm,tic,prccd
961,2011-05-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.67
962,2011-05-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.92
963,2011-05-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.15
964,2011-05-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.57
965,2011-05-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.7
966,2011-05-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.9
967,2011-05-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.18
968,2011-05-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.54
969,2011-05-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.8
970,2011-05-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.55
971,2011-06-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.66
972,2011-06-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.89
973,2011-06-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.89
974,2011-06-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.39
975,2011-06-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.69
976,2011-06-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.22
977,2011-06-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.64
978,2011-06-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.7
979,2011-06-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.8
980,2011-06-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.44
981,2011-06-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.16
982,2011-06-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.08
983,2011-06-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.44
984,2011-06-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.42
985,2011-06-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.21
986,2011-06-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.8
987,2011-06-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.44
988,2011-06-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.11
989,2011-06-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.42
990,2011-06-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.86
991,2011-06-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.51
992,2011-06-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.08
993,2011-07-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.48
994,2011-07-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.22
995,2011-07-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.03
996,2011-07-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.34
997,2011-07-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.85
998,2011-07-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.72
999,2011-07-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.45
1000,2011-07-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.01
1001,2011-07-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.71
1002,2011-07-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.85
1003,2011-07-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.28
1004,2011-07-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.85
1005,2011-07-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.3
1006,2011-07-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.1
1007,2011-07-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.18
1008,2011-07-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.92
1009,2011-07-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,38.16
1010,2011-07-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.23
1011,2011-07-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.09
1012,2011-07-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,37.17
1013,2011-08-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,36.74
1014,2011-08-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,35.78
1015,2011-08-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,35.98
1016,2011-08-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.41
1017,2011-08-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.04
1018,2011-08-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.43
1019,2011-08-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.52
1020,2011-08-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.54
1021,2011-08-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.02
1022,2011-08-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.52
1023,2011-08-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.31
1024,2011-08-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.7
1025,2011-08-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.92
1026,2011-08-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.34
1027,2011-08-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.8
1028,2011-08-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.04
1029,2011-08-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.06
1030,2011-08-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.05
1031,2011-08-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.29
1032,2011-08-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.75
1033,2011-08-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.55
1034,2011-08-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.41
1035,2011-08-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.98
1036,2011-09-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.59
1037,2011-09-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.78
1038,2011-09-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.73
1039,2011-09-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.68
1040,2011-09-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.02
1041,2011-09-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.95
1042,2011-09-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.74
1043,2011-09-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.07
1044,2011-09-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.5
1045,2011-09-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.19
1046,2011-09-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.17
1047,2011-09-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.32
1048,2011-09-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.42
1049,2011-09-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.5165
1050,2011-09-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.43
1051,2011-09-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.72
1052,2011-09-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.38
1053,2011-09-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.06
1054,2011-09-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.59
1055,2011-09-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.2
1056,2011-09-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.13
1057,2011-10-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.36
1058,2011-10-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.87
1059,2011-10-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.35
1060,2011-10-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.16
1061,2011-10-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.96
1062,2011-10-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.14
1063,2011-10-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.01
1064,2011-10-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.59
1065,2011-10-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.56
1066,2011-10-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.95
1067,2011-10-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.19
1068,2011-10-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.58
1069,2011-10-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.08
1070,2011-10-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.1
1071,2011-10-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.93
1072,2011-10-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.42
1073,2011-10-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.89
1074,2011-10-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.33
1075,2011-10-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,35.17
1076,2011-10-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.88
1077,2011-10-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.07
1078,2011-11-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.97
1079,2011-11-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.37
1080,2011-11-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.18
1081,2011-11-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.73
1082,2011-11-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.88
1083,2011-11-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.29
1084,2011-11-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.57
1085,2011-11-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.99
1086,2011-11-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.77
1087,2011-11-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.17
1088,2011-11-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.0596
1089,2011-11-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.42
1090,2011-11-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.11
1091,2011-11-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.2
1092,2011-11-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.44
1093,2011-11-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.35
1094,2011-11-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.49
1095,2011-11-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.38
1096,2011-11-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.61
1097,2011-11-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.81
1098,2011-11-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.38
1099,2011-12-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.05
1100,2011-12-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.16
1101,2011-12-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.5
1102,2011-12-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.37
1103,2011-12-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.5799
1104,2011-12-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.56
1105,2011-12-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.25
1106,2011-12-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.32
1107,2011-12-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.93
1108,2011-12-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.55
1109,2011-12-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.72
1110,2011-12-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.59
1111,2011-12-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.31
1112,2011-12-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.33
1113,2011-12-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.17
1114,2011-12-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.41
1115,2011-12-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.66
1116,2011-12-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.5
1117,2011-12-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.99
1118,2011-12-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.51
1119,2011-12-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.63
1120,2012-01-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.45
1121,2012-01-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.27
1122,2012-01-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.82
1123,2012-01-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.46
1124,2012-01-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.53
1125,2012-01-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.03
1126,2012-01-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.93
1127,2012-01-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.02
1128,2012-01-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.72
1129,2012-01-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.02
1130,2012-01-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.58
1131,2012-01-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.95
1132,2012-01-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.1
1133,2012-01-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.26
1134,2012-01-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.1
1135,2012-01-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.42
1136,2012-01-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.5
1137,2012-01-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.53
1138,2012-01-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.15
1139,2012-01-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.35
1140,2012-02-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.84
1141,2012-02-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.91
1142,2012-02-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.38
1143,2012-02-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.23
1144,2012-02-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.46
1145,2012-02-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.59
1146,2012-02-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.65
1147,2012-02-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.03
1148,2012-02-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.41
1149,2012-02-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.18
1150,2012-02-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.21
1151,2012-02-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.65
1152,2012-02-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.79
1153,2012-02-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.81
1154,2012-02-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.73
1155,2012-02-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.0
1156,2012-02-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.23
1157,2012-02-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.01
1158,2012-02-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.35
1159,2012-02-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.93
1160,2012-03-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.29
1161,2012-03-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.95
1162,2012-03-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.76
1163,2012-03-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.7
1164,2012-03-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.1
1165,2012-03-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.81
1166,2012-03-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.68
1167,2012-03-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.61
1168,2012-03-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.16
1169,2012-03-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.85
1170,2012-03-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.18
1171,2012-03-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.42
1172,2012-03-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.59
1173,2012-03-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.17
1174,2012-03-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.97
1175,2012-03-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.72
1176,2012-03-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.93
1177,2012-03-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.39
1178,2012-03-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.2
1179,2012-03-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.98
1180,2012-03-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.75
1181,2012-03-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.03
1182,2012-04-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.42
1183,2012-04-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.8
1184,2012-04-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.06
1185,2012-04-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.86
1186,2012-04-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.68
1187,2012-04-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.03
1188,2012-04-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.42
1189,2012-04-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.05
1190,2012-04-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.4
1191,2012-04-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.6
1192,2012-04-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.13
1193,2012-04-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.94
1194,2012-04-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.76
1195,2012-04-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.09
1196,2012-04-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.43
1197,2012-04-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.7
1198,2012-04-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.12
1199,2012-04-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.33
1200,2012-04-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.41
1201,2012-04-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.22
1202,2012-05-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.39
1203,2012-05-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.13
1204,2012-05-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.84
1205,2012-05-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.31
1206,2012-05-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.53
1207,2012-05-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.07
1208,2012-05-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.68
1209,2012-05-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.83
1210,2012-05-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.61
1211,2012-05-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.05
1212,2012-05-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.64
1213,2012-05-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.34
1214,2012-05-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.97
1215,2012-05-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.72
1216,2012-05-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.4
1217,2012-05-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.29
1218,2012-05-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.03
1219,2012-05-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.82
1220,2012-05-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.73
1221,2012-05-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.08
1222,2012-05-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.39
1223,2012-05-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.51
1224,2012-06-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,28.77
1225,2012-06-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.0
1226,2012-06-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.15
1227,2012-06-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.99
1228,2012-06-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.05
1229,2012-06-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.94
1230,2012-06-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.67
1231,2012-06-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.19
1232,2012-06-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,29.96
1233,2012-06-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.12
1234,2012-06-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.59
1235,2012-06-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.52
1236,2012-06-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.0
1237,2012-06-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.22
1238,2012-06-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.4
1239,2012-06-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.7
1240,2012-06-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.0
1241,2012-06-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.17
1242,2012-06-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.46
1243,2012-06-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.49
1244,2012-06-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.57
1245,2012-07-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.79
1246,2012-07-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.12
1247,2012-07-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.63
1248,2012-07-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.29
1249,2012-07-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.23
1250,2012-07-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.98
1251,2012-07-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.11
1252,2012-07-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.76
1253,2012-07-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.21
1254,2012-07-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.2
1255,2012-07-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.31
1256,2012-07-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.54
1257,2012-07-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.8
1258,2012-07-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.1
1259,2012-07-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.45
1260,2012-07-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.1
1261,2012-07-25,VANGUARD FTSE DEVEL MKTS ETF,VEA,30.28
1262,2012-07-26,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.2
1263,2012-07-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.89
1264,2012-07-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.81
1265,2012-07-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.65
1266,2012-08-01,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.67
1267,2012-08-02,VANGUARD FTSE DEVEL MKTS ETF,VEA,31.23
1268,2012-08-03,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.28
1269,2012-08-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.48
1270,2012-08-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.77
1271,2012-08-08,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.78
1272,2012-08-09,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.76
1273,2012-08-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.82
1274,2012-08-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.67
1275,2012-08-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.74
1276,2012-08-15,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.63
1277,2012-08-16,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.0
1278,2012-08-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.11
1279,2012-08-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.0
1280,2012-08-21,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.19
1281,2012-08-22,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.15
1282,2012-08-23,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.97
1283,2012-08-24,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.93
1284,2012-08-27,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.97
1285,2012-08-28,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.93
1286,2012-08-29,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.84
1287,2012-08-30,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.38
1288,2012-08-31,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.69
1289,2012-09-04,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.49
1290,2012-09-05,VANGUARD FTSE DEVEL MKTS ETF,VEA,32.42
1291,2012-09-06,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.22
1292,2012-09-07,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.71
1293,2012-09-10,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.44
1294,2012-09-11,VANGUARD FTSE DEVEL MKTS ETF,VEA,33.83
1295,2012-09-12,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.01
1296,2012-09-13,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.59
1297,2012-09-14,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.9
1298,2012-09-17,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.7
1299,2012-09-18,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.59
1300,2012-09-19,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.67
1301,2012-09-20,VANGUARD FTSE DEVEL MKTS ETF,VEA,34.45
