,datadate,conm,tic,prccd
0,2002-08-02,ISHARES 20 PLUS YR TREAS ETF,TLT,83.85
1,2002-08-05,ISHARES 20 PLUS YR TREAS ETF,TLT,84.22
2,2002-08-06,ISHARES 20 PLUS YR TREAS ETF,TLT,83.5
3,2002-08-07,ISHARES 20 PLUS YR TREAS ETF,TLT,83.7
4,2002-08-08,ISHARES 20 PLUS YR TREAS ETF,TLT,83.7
5,2002-08-09,ISHARES 20 PLUS YR TREAS ETF,TLT,84.88
6,2002-08-12,ISHARES 20 PLUS YR TREAS ETF,TLT,85.4
7,2002-08-13,ISHARES 20 PLUS YR TREAS ETF,TLT,86.45
8,2002-08-14,ISHARES 20 PLUS YR TREAS ETF,TLT,86.78
9,2002-07-30,ISHARES 20 PLUS YR TREAS ETF,TLT,81.52
10,2002-07-31,ISHARES 20 PLUS YR TREAS ETF,TLT,82.53
11,2002-08-01,ISHARES 20 PLUS YR TREAS ETF,TLT,83.0
12,1984-01-02,ISHARES 20 PLUS YR TREAS ETF,TLT,
13,2002-07-26,ISHARES 20 PLUS YR TREAS ETF,TLT,82.51
14,2002-07-29,ISHARES 20 PLUS YR TREAS ETF,TLT,81.42
15,2002-08-15,ISHARES 20 PLUS YR TREAS ETF,TLT,86.02
16,2002-08-16,ISHARES 20 PLUS YR TREAS ETF,TLT,85.06
17,2002-08-19,ISHARES 20 PLUS YR TREAS ETF,TLT,85.32
18,2002-08-20,ISHARES 20 PLUS YR TREAS ETF,TLT,86.27
19,2002-08-21,ISHARES 20 PLUS YR TREAS ETF,TLT,85.81
20,2002-08-22,ISHARES 20 PLUS YR TREAS ETF,TLT,85.06
21,2002-08-23,ISHARES 20 PLUS YR TREAS ETF,TLT,85.9
22,2002-08-26,ISHARES 20 PLUS YR TREAS ETF,TLT,85.98
23,2002-08-27,ISHARES 20 PLUS YR TREAS ETF,TLT,85.44
24,2002-08-28,ISHARES 20 PLUS YR TREAS ETF,TLT,85.87
25,2002-08-29,ISHARES 20 PLUS YR TREAS ETF,TLT,86.56
26,2002-08-30,ISHARES 20 PLUS YR TREAS ETF,TLT,87.08
27,2002-09-03,ISHARES 20 PLUS YR TREAS ETF,TLT,88.04
28,2002-09-04,ISHARES 20 PLUS YR TREAS ETF,TLT,88.02
29,2002-09-05,ISHARES 20 PLUS YR TREAS ETF,TLT,88.5
30,2002-09-06,ISHARES 20 PLUS YR TREAS ETF,TLT,87.46
31,2002-09-09,ISHARES 20 PLUS YR TREAS ETF,TLT,87.33
32,2002-09-10,ISHARES 20 PLUS YR TREAS ETF,TLT,87.75
33,2002-09-11,ISHARES 20 PLUS YR TREAS ETF,TLT,87.29
34,2002-09-12,ISHARES 20 PLUS YR TREAS ETF,TLT,87.97
35,2002-09-13,ISHARES 20 PLUS YR TREAS ETF,TLT,88.78
36,2002-09-16,ISHARES 20 PLUS YR TREAS ETF,TLT,88.93
37,2002-09-17,ISHARES 20 PLUS YR TREAS ETF,TLT,89.1
38,2002-09-18,ISHARES 20 PLUS YR TREAS ETF,TLT,89.12
39,2002-09-19,ISHARES 20 PLUS YR TREAS ETF,TLT,89.72
40,2002-09-20,ISHARES 20 PLUS YR TREAS ETF,TLT,89.3
41,2002-09-23,ISHARES 20 PLUS YR TREAS ETF,TLT,90.1
42,2002-09-24,ISHARES 20 PLUS YR TREAS ETF,TLT,90.68
43,2002-09-25,ISHARES 20 PLUS YR TREAS ETF,TLT,89.58
44,2002-09-26,ISHARES 20 PLUS YR TREAS ETF,TLT,89.37
45,2002-09-27,ISHARES 20 PLUS YR TREAS ETF,TLT,90.04
46,2002-09-30,ISHARES 20 PLUS YR TREAS ETF,TLT,90.4
47,2002-10-01,ISHARES 20 PLUS YR TREAS ETF,TLT,88.94
48,2002-10-02,ISHARES 20 PLUS YR TREAS ETF,TLT,89.45
49,2002-10-03,ISHARES 20 PLUS YR TREAS ETF,TLT,89.23
50,2002-10-04,ISHARES 20 PLUS YR TREAS ETF,TLT,89.51
51,2002-10-07,ISHARES 20 PLUS YR TREAS ETF,TLT,89.66
52,2002-10-08,ISHARES 20 PLUS YR TREAS ETF,TLT,89.69
53,2002-10-09,ISHARES 20 PLUS YR TREAS ETF,TLT,90.15
54,2002-10-10,ISHARES 20 PLUS YR TREAS ETF,TLT,89.44
55,2002-10-11,ISHARES 20 PLUS YR TREAS ETF,TLT,88.38
56,2002-10-14,ISHARES 20 PLUS YR TREAS ETF,TLT,88.25
57,2002-10-15,ISHARES 20 PLUS YR TREAS ETF,TLT,86.16
58,2002-10-16,ISHARES 20 PLUS YR TREAS ETF,TLT,86.2
59,2002-10-17,ISHARES 20 PLUS YR TREAS ETF,TLT,85.15
60,2002-10-18,ISHARES 20 PLUS YR TREAS ETF,TLT,85.37
61,2002-10-21,ISHARES 20 PLUS YR TREAS ETF,TLT,84.54
62,2002-10-22,ISHARES 20 PLUS YR TREAS ETF,TLT,84.3
63,2002-10-23,ISHARES 20 PLUS YR TREAS ETF,TLT,84.33
64,2002-10-24,ISHARES 20 PLUS YR TREAS ETF,TLT,85.07
65,2002-10-25,ISHARES 20 PLUS YR TREAS ETF,TLT,85.38
66,2002-10-28,ISHARES 20 PLUS YR TREAS ETF,TLT,85.26
67,2002-10-29,ISHARES 20 PLUS YR TREAS ETF,TLT,86.37
68,2002-10-30,ISHARES 20 PLUS YR TREAS ETF,TLT,86.34
69,2002-10-31,ISHARES 20 PLUS YR TREAS ETF,TLT,86.73
70,2002-11-01,ISHARES 20 PLUS YR TREAS ETF,TLT,85.98
71,2002-11-04,ISHARES 20 PLUS YR TREAS ETF,TLT,85.6
72,2002-11-05,ISHARES 20 PLUS YR TREAS ETF,TLT,85.27
73,2002-11-06,ISHARES 20 PLUS YR TREAS ETF,TLT,85.61
74,2002-11-07,ISHARES 20 PLUS YR TREAS ETF,TLT,87.73
75,2002-11-08,ISHARES 20 PLUS YR TREAS ETF,TLT,88.44
76,2002-11-11,ISHARES 20 PLUS YR TREAS ETF,TLT,88.92
77,2002-11-12,ISHARES 20 PLUS YR TREAS ETF,TLT,88.41
78,2002-11-13,ISHARES 20 PLUS YR TREAS ETF,TLT,88.6
79,2002-11-14,ISHARES 20 PLUS YR TREAS ETF,TLT,86.76
80,2002-11-15,ISHARES 20 PLUS YR TREAS ETF,TLT,87.11
81,2002-11-18,ISHARES 20 PLUS YR TREAS ETF,TLT,87.5
82,2002-11-19,ISHARES 20 PLUS YR TREAS ETF,TLT,87.82
83,2002-11-20,ISHARES 20 PLUS YR TREAS ETF,TLT,86.96
84,2002-11-21,ISHARES 20 PLUS YR TREAS ETF,TLT,86.12
85,2002-11-22,ISHARES 20 PLUS YR TREAS ETF,TLT,86.04
86,2002-11-25,ISHARES 20 PLUS YR TREAS ETF,TLT,85.88
87,2002-11-26,ISHARES 20 PLUS YR TREAS ETF,TLT,86.96
88,2002-11-27,ISHARES 20 PLUS YR TREAS ETF,TLT,85.0
89,2002-11-29,ISHARES 20 PLUS YR TREAS ETF,TLT,85.55
90,2002-12-02,ISHARES 20 PLUS YR TREAS ETF,TLT,85.24
91,2002-12-03,ISHARES 20 PLUS YR TREAS ETF,TLT,85.36
92,2002-12-04,ISHARES 20 PLUS YR TREAS ETF,TLT,85.8
93,2002-12-05,ISHARES 20 PLUS YR TREAS ETF,TLT,86.02
94,2002-12-06,ISHARES 20 PLUS YR TREAS ETF,TLT,86.17
95,2002-12-09,ISHARES 20 PLUS YR TREAS ETF,TLT,86.65
96,2002-12-10,ISHARES 20 PLUS YR TREAS ETF,TLT,86.88
97,2002-12-11,ISHARES 20 PLUS YR TREAS ETF,TLT,87.46
98,2002-12-12,ISHARES 20 PLUS YR TREAS ETF,TLT,87.38
99,2002-12-13,ISHARES 20 PLUS YR TREAS ETF,TLT,86.53
100,2002-12-16,ISHARES 20 PLUS YR TREAS ETF,TLT,85.88
101,2002-12-17,ISHARES 20 PLUS YR TREAS ETF,TLT,85.88
102,2002-12-18,ISHARES 20 PLUS YR TREAS ETF,TLT,86.55
103,2002-12-19,ISHARES 20 PLUS YR TREAS ETF,TLT,87.32
104,2002-12-20,ISHARES 20 PLUS YR TREAS ETF,TLT,87.38
105,2002-12-23,ISHARES 20 PLUS YR TREAS ETF,TLT,87.4
106,2002-12-24,ISHARES 20 PLUS YR TREAS ETF,TLT,87.89
107,2002-12-26,ISHARES 20 PLUS YR TREAS ETF,TLT,88.06
108,2002-12-27,ISHARES 20 PLUS YR TREAS ETF,TLT,89.03
109,2002-12-30,ISHARES 20 PLUS YR TREAS ETF,TLT,89.24
110,2002-12-31,ISHARES 20 PLUS YR TREAS ETF,TLT,88.57
111,2003-01-02,ISHARES 20 PLUS YR TREAS ETF,TLT,86.28
112,2003-01-03,ISHARES 20 PLUS YR TREAS ETF,TLT,86.48
113,2003-01-06,ISHARES 20 PLUS YR TREAS ETF,TLT,86.25
114,2003-01-07,ISHARES 20 PLUS YR TREAS ETF,TLT,86.56
115,2003-01-08,ISHARES 20 PLUS YR TREAS ETF,TLT,86.99
116,2003-01-09,ISHARES 20 PLUS YR TREAS ETF,TLT,85.32
117,2003-01-10,ISHARES 20 PLUS YR TREAS ETF,TLT,85.54
118,2003-01-13,ISHARES 20 PLUS YR TREAS ETF,TLT,85.68
119,2003-01-14,ISHARES 20 PLUS YR TREAS ETF,TLT,85.98
120,2003-01-15,ISHARES 20 PLUS YR TREAS ETF,TLT,86.4
121,2003-01-16,ISHARES 20 PLUS YR TREAS ETF,TLT,86.52
122,2003-01-17,ISHARES 20 PLUS YR TREAS ETF,TLT,86.95
123,2003-01-21,ISHARES 20 PLUS YR TREAS ETF,TLT,87.45
124,2003-01-22,ISHARES 20 PLUS YR TREAS ETF,TLT,87.88
125,2003-01-23,ISHARES 20 PLUS YR TREAS ETF,TLT,87.45
126,2003-01-24,ISHARES 20 PLUS YR TREAS ETF,TLT,87.97
127,2003-01-27,ISHARES 20 PLUS YR TREAS ETF,TLT,87.65
128,2003-01-28,ISHARES 20 PLUS YR TREAS ETF,TLT,87.65
129,2003-01-29,ISHARES 20 PLUS YR TREAS ETF,TLT,87.17
130,2003-01-30,ISHARES 20 PLUS YR TREAS ETF,TLT,87.82
131,2003-01-31,ISHARES 20 PLUS YR TREAS ETF,TLT,88.06
132,2003-02-03,ISHARES 20 PLUS YR TREAS ETF,TLT,87.88
133,2003-02-04,ISHARES 20 PLUS YR TREAS ETF,TLT,88.27
134,2003-02-05,ISHARES 20 PLUS YR TREAS ETF,TLT,87.51
135,2003-02-06,ISHARES 20 PLUS YR TREAS ETF,TLT,88.22
136,2003-02-07,ISHARES 20 PLUS YR TREAS ETF,TLT,88.42
137,2003-02-10,ISHARES 20 PLUS YR TREAS ETF,TLT,87.8
138,2003-02-11,ISHARES 20 PLUS YR TREAS ETF,TLT,87.78
139,2003-02-12,ISHARES 20 PLUS YR TREAS ETF,TLT,88.09
140,2003-02-13,ISHARES 20 PLUS YR TREAS ETF,TLT,88.57
141,2003-02-14,ISHARES 20 PLUS YR TREAS ETF,TLT,87.81
142,2003-02-18,ISHARES 20 PLUS YR TREAS ETF,TLT,87.92
143,2003-02-19,ISHARES 20 PLUS YR TREAS ETF,TLT,88.52
144,2003-02-20,ISHARES 20 PLUS YR TREAS ETF,TLT,88.82
145,2003-02-21,ISHARES 20 PLUS YR TREAS ETF,TLT,88.3
146,2003-02-24,ISHARES 20 PLUS YR TREAS ETF,TLT,88.72
147,2003-02-25,ISHARES 20 PLUS YR TREAS ETF,TLT,89.13
148,2003-02-26,ISHARES 20 PLUS YR TREAS ETF,TLT,89.75
149,2003-02-27,ISHARES 20 PLUS YR TREAS ETF,TLT,89.9
150,2003-02-28,ISHARES 20 PLUS YR TREAS ETF,TLT,90.47
151,2003-03-03,ISHARES 20 PLUS YR TREAS ETF,TLT,90.24
152,2003-03-04,ISHARES 20 PLUS YR TREAS ETF,TLT,90.3
153,2003-03-05,ISHARES 20 PLUS YR TREAS ETF,TLT,90.6
154,2003-03-06,ISHARES 20 PLUS YR TREAS ETF,TLT,90.25
155,2003-03-07,ISHARES 20 PLUS YR TREAS ETF,TLT,90.56
156,2003-03-10,ISHARES 20 PLUS YR TREAS ETF,TLT,91.03
157,2003-03-11,ISHARES 20 PLUS YR TREAS ETF,TLT,90.87
158,2003-03-12,ISHARES 20 PLUS YR TREAS ETF,TLT,91.2
159,2003-03-13,ISHARES 20 PLUS YR TREAS ETF,TLT,89.52
160,2003-03-14,ISHARES 20 PLUS YR TREAS ETF,TLT,89.96
161,2003-03-17,ISHARES 20 PLUS YR TREAS ETF,TLT,88.88
162,2003-03-18,ISHARES 20 PLUS YR TREAS ETF,TLT,88.04
163,2003-03-19,ISHARES 20 PLUS YR TREAS ETF,TLT,87.39
164,2003-03-20,ISHARES 20 PLUS YR TREAS ETF,TLT,87.25
165,2003-03-21,ISHARES 20 PLUS YR TREAS ETF,TLT,86.05
166,2003-03-24,ISHARES 20 PLUS YR TREAS ETF,TLT,87.41
167,2003-03-25,ISHARES 20 PLUS YR TREAS ETF,TLT,87.31
168,2003-03-26,ISHARES 20 PLUS YR TREAS ETF,TLT,87.49
169,2003-03-27,ISHARES 20 PLUS YR TREAS ETF,TLT,87.55
170,2003-03-28,ISHARES 20 PLUS YR TREAS ETF,TLT,87.75
171,2003-03-31,ISHARES 20 PLUS YR TREAS ETF,TLT,88.9
172,2003-04-01,ISHARES 20 PLUS YR TREAS ETF,TLT,88.27
173,2003-04-02,ISHARES 20 PLUS YR TREAS ETF,TLT,87.35
174,2003-04-03,ISHARES 20 PLUS YR TREAS ETF,TLT,87.3
175,2003-04-04,ISHARES 20 PLUS YR TREAS ETF,TLT,87.05
176,2003-04-07,ISHARES 20 PLUS YR TREAS ETF,TLT,86.85
177,2003-04-08,ISHARES 20 PLUS YR TREAS ETF,TLT,87.55
178,2003-04-09,ISHARES 20 PLUS YR TREAS ETF,TLT,87.81
179,2003-04-10,ISHARES 20 PLUS YR TREAS ETF,TLT,87.4
180,2003-04-11,ISHARES 20 PLUS YR TREAS ETF,TLT,87.26
181,2003-04-14,ISHARES 20 PLUS YR TREAS ETF,TLT,87.02
182,2003-04-15,ISHARES 20 PLUS YR TREAS ETF,TLT,87.49
183,2003-04-16,ISHARES 20 PLUS YR TREAS ETF,TLT,87.85
184,2003-04-17,ISHARES 20 PLUS YR TREAS ETF,TLT,87.99
185,2003-04-21,ISHARES 20 PLUS YR TREAS ETF,TLT,87.8
186,2003-04-22,ISHARES 20 PLUS YR TREAS ETF,TLT,87.75
187,2003-04-23,ISHARES 20 PLUS YR TREAS ETF,TLT,87.93
188,2003-04-24,ISHARES 20 PLUS YR TREAS ETF,TLT,88.72
189,2003-04-25,ISHARES 20 PLUS YR TREAS ETF,TLT,88.92
190,2003-04-28,ISHARES 20 PLUS YR TREAS ETF,TLT,88.78
191,2003-04-29,ISHARES 20 PLUS YR TREAS ETF,TLT,88.63
192,2003-04-30,ISHARES 20 PLUS YR TREAS ETF,TLT,89.45
193,2003-05-01,ISHARES 20 PLUS YR TREAS ETF,TLT,89.02
194,2003-05-02,ISHARES 20 PLUS YR TREAS ETF,TLT,88.32
195,2003-05-05,ISHARES 20 PLUS YR TREAS ETF,TLT,88.79
196,2003-05-06,ISHARES 20 PLUS YR TREAS ETF,TLT,89.23
197,2003-05-07,ISHARES 20 PLUS YR TREAS ETF,TLT,90.27
198,2003-05-08,ISHARES 20 PLUS YR TREAS ETF,TLT,90.49
199,2003-05-09,ISHARES 20 PLUS YR TREAS ETF,TLT,90.58
200,2003-05-12,ISHARES 20 PLUS YR TREAS ETF,TLT,91.15
201,2003-05-13,ISHARES 20 PLUS YR TREAS ETF,TLT,91.35
202,2003-05-14,ISHARES 20 PLUS YR TREAS ETF,TLT,92.75
203,2003-05-15,ISHARES 20 PLUS YR TREAS ETF,TLT,93.04
204,2003-05-16,ISHARES 20 PLUS YR TREAS ETF,TLT,93.72
205,2003-05-19,ISHARES 20 PLUS YR TREAS ETF,TLT,93.4
206,2003-05-20,ISHARES 20 PLUS YR TREAS ETF,TLT,94.78
207,2003-05-21,ISHARES 20 PLUS YR TREAS ETF,TLT,94.77
208,2003-05-22,ISHARES 20 PLUS YR TREAS ETF,TLT,95.61
209,2003-05-23,ISHARES 20 PLUS YR TREAS ETF,TLT,95.85
210,2003-05-27,ISHARES 20 PLUS YR TREAS ETF,TLT,94.12
211,2003-05-28,ISHARES 20 PLUS YR TREAS ETF,TLT,93.96
212,2003-05-29,ISHARES 20 PLUS YR TREAS ETF,TLT,94.78
213,2003-05-30,ISHARES 20 PLUS YR TREAS ETF,TLT,94.6
214,2003-06-02,ISHARES 20 PLUS YR TREAS ETF,TLT,93.51
215,2003-06-03,ISHARES 20 PLUS YR TREAS ETF,TLT,94.26
216,2003-06-04,ISHARES 20 PLUS YR TREAS ETF,TLT,94.54
217,2003-06-05,ISHARES 20 PLUS YR TREAS ETF,TLT,93.8
218,2003-06-06,ISHARES 20 PLUS YR TREAS ETF,TLT,94.14
219,2003-06-09,ISHARES 20 PLUS YR TREAS ETF,TLT,94.77
220,2003-06-10,ISHARES 20 PLUS YR TREAS ETF,TLT,95.9
221,2003-06-11,ISHARES 20 PLUS YR TREAS ETF,TLT,95.78
222,2003-06-12,ISHARES 20 PLUS YR TREAS ETF,TLT,96.53
223,2003-06-13,ISHARES 20 PLUS YR TREAS ETF,TLT,97.18
224,2003-06-16,ISHARES 20 PLUS YR TREAS ETF,TLT,96.26
225,2003-06-17,ISHARES 20 PLUS YR TREAS ETF,TLT,95.5
226,2003-06-18,ISHARES 20 PLUS YR TREAS ETF,TLT,94.28
227,2003-06-19,ISHARES 20 PLUS YR TREAS ETF,TLT,94.1
228,2003-06-20,ISHARES 20 PLUS YR TREAS ETF,TLT,93.75
229,2003-06-23,ISHARES 20 PLUS YR TREAS ETF,TLT,94.31
230,2003-06-24,ISHARES 20 PLUS YR TREAS ETF,TLT,95.18
231,2003-06-25,ISHARES 20 PLUS YR TREAS ETF,TLT,93.66
232,2003-06-26,ISHARES 20 PLUS YR TREAS ETF,TLT,92.4
233,2003-06-27,ISHARES 20 PLUS YR TREAS ETF,TLT,92.07
234,2003-06-30,ISHARES 20 PLUS YR TREAS ETF,TLT,92.5
235,2003-07-01,ISHARES 20 PLUS YR TREAS ETF,TLT,91.69
236,2003-07-02,ISHARES 20 PLUS YR TREAS ETF,TLT,91.92
237,2003-07-03,ISHARES 20 PLUS YR TREAS ETF,TLT,90.6
238,2003-07-07,ISHARES 20 PLUS YR TREAS ETF,TLT,90.02
239,2003-07-08,ISHARES 20 PLUS YR TREAS ETF,TLT,90.1
240,2003-07-09,ISHARES 20 PLUS YR TREAS ETF,TLT,90.39
241,2003-07-10,ISHARES 20 PLUS YR TREAS ETF,TLT,90.36
242,2003-07-11,ISHARES 20 PLUS YR TREAS ETF,TLT,90.79
243,2003-07-14,ISHARES 20 PLUS YR TREAS ETF,TLT,89.75
244,2003-07-15,ISHARES 20 PLUS YR TREAS ETF,TLT,87.65
245,2003-07-16,ISHARES 20 PLUS YR TREAS ETF,TLT,88.15
246,2003-07-17,ISHARES 20 PLUS YR TREAS ETF,TLT,87.88
247,2003-07-18,ISHARES 20 PLUS YR TREAS ETF,TLT,87.7
248,2003-07-21,ISHARES 20 PLUS YR TREAS ETF,TLT,85.84
249,2003-07-22,ISHARES 20 PLUS YR TREAS ETF,TLT,86.26
250,2003-07-23,ISHARES 20 PLUS YR TREAS ETF,TLT,86.55
251,2003-07-24,ISHARES 20 PLUS YR TREAS ETF,TLT,85.79
252,2003-07-25,ISHARES 20 PLUS YR TREAS ETF,TLT,85.56
253,2003-07-28,ISHARES 20 PLUS YR TREAS ETF,TLT,84.41
254,2003-07-29,ISHARES 20 PLUS YR TREAS ETF,TLT,83.26
255,2003-07-30,ISHARES 20 PLUS YR TREAS ETF,TLT,84.2
256,2003-07-31,ISHARES 20 PLUS YR TREAS ETF,TLT,82.95
257,2003-08-01,ISHARES 20 PLUS YR TREAS ETF,TLT,82.51
258,2003-08-04,ISHARES 20 PLUS YR TREAS ETF,TLT,83.22
259,2003-08-05,ISHARES 20 PLUS YR TREAS ETF,TLT,82.03
260,2003-08-06,ISHARES 20 PLUS YR TREAS ETF,TLT,83.65
261,2003-08-07,ISHARES 20 PLUS YR TREAS ETF,TLT,84.0
262,2003-08-08,ISHARES 20 PLUS YR TREAS ETF,TLT,83.66
263,2003-08-11,ISHARES 20 PLUS YR TREAS ETF,TLT,83.24
264,2003-08-12,ISHARES 20 PLUS YR TREAS ETF,TLT,82.85
265,2003-08-13,ISHARES 20 PLUS YR TREAS ETF,TLT,81.25
266,2003-08-14,ISHARES 20 PLUS YR TREAS ETF,TLT,82.05
267,2003-08-15,ISHARES 20 PLUS YR TREAS ETF,TLT,82.0
268,2003-08-18,ISHARES 20 PLUS YR TREAS ETF,TLT,82.38
269,2003-08-19,ISHARES 20 PLUS YR TREAS ETF,TLT,83.65
270,2003-08-20,ISHARES 20 PLUS YR TREAS ETF,TLT,83.2
271,2003-08-21,ISHARES 20 PLUS YR TREAS ETF,TLT,83.0
272,2003-08-22,ISHARES 20 PLUS YR TREAS ETF,TLT,83.37
273,2003-08-25,ISHARES 20 PLUS YR TREAS ETF,TLT,82.72
274,2003-08-26,ISHARES 20 PLUS YR TREAS ETF,TLT,83.37
275,2003-08-27,ISHARES 20 PLUS YR TREAS ETF,TLT,82.99
276,2003-08-28,ISHARES 20 PLUS YR TREAS ETF,TLT,83.85
277,2003-08-29,ISHARES 20 PLUS YR TREAS ETF,TLT,83.65
278,2003-09-02,ISHARES 20 PLUS YR TREAS ETF,TLT,82.06
279,2003-09-03,ISHARES 20 PLUS YR TREAS ETF,TLT,82.19
280,2003-09-04,ISHARES 20 PLUS YR TREAS ETF,TLT,82.65
281,2003-09-05,ISHARES 20 PLUS YR TREAS ETF,TLT,84.07
282,2003-09-08,ISHARES 20 PLUS YR TREAS ETF,TLT,83.2
283,2003-09-09,ISHARES 20 PLUS YR TREAS ETF,TLT,83.8
284,2003-09-10,ISHARES 20 PLUS YR TREAS ETF,TLT,84.65
285,2003-09-11,ISHARES 20 PLUS YR TREAS ETF,TLT,84.1
286,2003-09-12,ISHARES 20 PLUS YR TREAS ETF,TLT,84.68
287,2003-09-15,ISHARES 20 PLUS YR TREAS ETF,TLT,84.55
288,2003-09-16,ISHARES 20 PLUS YR TREAS ETF,TLT,84.42
289,2003-09-17,ISHARES 20 PLUS YR TREAS ETF,TLT,85.47
290,2003-09-18,ISHARES 20 PLUS YR TREAS ETF,TLT,85.53
291,2003-09-19,ISHARES 20 PLUS YR TREAS ETF,TLT,85.63
292,2003-09-22,ISHARES 20 PLUS YR TREAS ETF,TLT,84.95
293,2003-09-23,ISHARES 20 PLUS YR TREAS ETF,TLT,85.53
294,2003-09-24,ISHARES 20 PLUS YR TREAS ETF,TLT,86.27
295,2003-09-25,ISHARES 20 PLUS YR TREAS ETF,TLT,86.7
296,2003-09-26,ISHARES 20 PLUS YR TREAS ETF,TLT,87.48
297,2003-09-29,ISHARES 20 PLUS YR TREAS ETF,TLT,86.78
298,2003-09-30,ISHARES 20 PLUS YR TREAS ETF,TLT,88.22
299,2003-10-01,ISHARES 20 PLUS YR TREAS ETF,TLT,87.52
300,2003-10-02,ISHARES 20 PLUS YR TREAS ETF,TLT,87.12
301,2003-10-03,ISHARES 20 PLUS YR TREAS ETF,TLT,85.29
302,2003-10-06,ISHARES 20 PLUS YR TREAS ETF,TLT,85.66
303,2003-10-07,ISHARES 20 PLUS YR TREAS ETF,TLT,84.67
304,2003-10-08,ISHARES 20 PLUS YR TREAS ETF,TLT,84.65
305,2003-10-09,ISHARES 20 PLUS YR TREAS ETF,TLT,84.05
306,2003-10-10,ISHARES 20 PLUS YR TREAS ETF,TLT,84.55
307,2003-10-13,ISHARES 20 PLUS YR TREAS ETF,TLT,84.22
308,2003-10-14,ISHARES 20 PLUS YR TREAS ETF,TLT,83.64
309,2003-10-15,ISHARES 20 PLUS YR TREAS ETF,TLT,83.23
310,2003-10-16,ISHARES 20 PLUS YR TREAS ETF,TLT,82.9
311,2003-10-17,ISHARES 20 PLUS YR TREAS ETF,TLT,83.54
312,2003-10-20,ISHARES 20 PLUS YR TREAS ETF,TLT,83.82
313,2003-10-21,ISHARES 20 PLUS YR TREAS ETF,TLT,84.13
314,2003-10-22,ISHARES 20 PLUS YR TREAS ETF,TLT,84.95
315,2003-10-23,ISHARES 20 PLUS YR TREAS ETF,TLT,84.33
316,2003-10-24,ISHARES 20 PLUS YR TREAS ETF,TLT,85.27
317,2003-10-27,ISHARES 20 PLUS YR TREAS ETF,TLT,85.1
318,2003-10-28,ISHARES 20 PLUS YR TREAS ETF,TLT,85.55
319,2003-10-29,ISHARES 20 PLUS YR TREAS ETF,TLT,84.78
320,2003-10-30,ISHARES 20 PLUS YR TREAS ETF,TLT,84.4
321,2003-10-31,ISHARES 20 PLUS YR TREAS ETF,TLT,85.19
322,2003-11-03,ISHARES 20 PLUS YR TREAS ETF,TLT,84.44
323,2003-11-04,ISHARES 20 PLUS YR TREAS ETF,TLT,84.92
324,2003-11-05,ISHARES 20 PLUS YR TREAS ETF,TLT,84.34
325,2003-11-06,ISHARES 20 PLUS YR TREAS ETF,TLT,83.55
326,2003-11-07,ISHARES 20 PLUS YR TREAS ETF,TLT,83.5
327,2003-11-10,ISHARES 20 PLUS YR TREAS ETF,TLT,83.43
328,2003-11-11,ISHARES 20 PLUS YR TREAS ETF,TLT,83.44
329,2003-11-12,ISHARES 20 PLUS YR TREAS ETF,TLT,84.05
330,2003-11-13,ISHARES 20 PLUS YR TREAS ETF,TLT,85.35
331,2003-11-14,ISHARES 20 PLUS YR TREAS ETF,TLT,85.92
332,2003-11-17,ISHARES 20 PLUS YR TREAS ETF,TLT,86.05
333,2003-11-18,ISHARES 20 PLUS YR TREAS ETF,TLT,86.58
334,2003-11-19,ISHARES 20 PLUS YR TREAS ETF,TLT,85.62
335,2003-11-20,ISHARES 20 PLUS YR TREAS ETF,TLT,86.45
336,2003-11-21,ISHARES 20 PLUS YR TREAS ETF,TLT,86.5
337,2003-11-24,ISHARES 20 PLUS YR TREAS ETF,TLT,85.79
338,2003-11-25,ISHARES 20 PLUS YR TREAS ETF,TLT,86.26
339,2003-11-26,ISHARES 20 PLUS YR TREAS ETF,TLT,85.91
340,2003-11-28,ISHARES 20 PLUS YR TREAS ETF,TLT,85.13
341,2003-12-01,ISHARES 20 PLUS YR TREAS ETF,TLT,84.24
342,2003-12-02,ISHARES 20 PLUS YR TREAS ETF,TLT,84.6
343,2003-12-03,ISHARES 20 PLUS YR TREAS ETF,TLT,84.26
344,2003-12-04,ISHARES 20 PLUS YR TREAS ETF,TLT,84.45
345,2003-12-05,ISHARES 20 PLUS YR TREAS ETF,TLT,85.8
346,2003-12-08,ISHARES 20 PLUS YR TREAS ETF,TLT,85.2
347,2003-12-09,ISHARES 20 PLUS YR TREAS ETF,TLT,84.6
348,2003-12-10,ISHARES 20 PLUS YR TREAS ETF,TLT,84.74
349,2003-12-11,ISHARES 20 PLUS YR TREAS ETF,TLT,85.35
350,2003-12-12,ISHARES 20 PLUS YR TREAS ETF,TLT,85.51
351,2003-12-15,ISHARES 20 PLUS YR TREAS ETF,TLT,85.46
352,2003-12-16,ISHARES 20 PLUS YR TREAS ETF,TLT,85.74
353,2003-12-17,ISHARES 20 PLUS YR TREAS ETF,TLT,86.32
354,2003-12-18,ISHARES 20 PLUS YR TREAS ETF,TLT,87.1
355,2003-12-19,ISHARES 20 PLUS YR TREAS ETF,TLT,87.07
356,2003-12-22,ISHARES 20 PLUS YR TREAS ETF,TLT,86.83
357,2003-12-23,ISHARES 20 PLUS YR TREAS ETF,TLT,85.85
