,datadate,conm,tic,prccd
0,1984-01-02,VANGUARD SMALL-CAP ETF,VB,
1,2004-01-30,VANGUARD SMALL-CAP ETF,VB,49.0
2,2004-02-02,VANGUARD SMALL-CAP ETF,VB,49.2
3,2004-02-03,VANGUARD SMALL-CAP ETF,VB,49.07
4,2004-02-04,VANGUARD SMALL-CAP ETF,VB,48.05
5,2004-02-05,VANGUARD SMALL-CAP ETF,VB,48.2
6,2004-02-06,VANGUARD SMALL-CAP ETF,VB,49.35
7,2004-02-09,VANGUARD SMALL-CAP ETF,VB,49.69
8,2004-02-10,VANGUARD SMALL-CAP ETF,VB,49.97
9,2004-02-11,VANGUARD SMALL-CAP ETF,VB,50.55
10,2004-02-12,VANGUARD SMALL-CAP ETF,VB,50.3
11,2004-02-13,VANGUARD SMALL-CAP ETF,VB,49.8
12,2004-02-17,VANGUARD SMALL-CAP ETF,VB,50.35
13,2004-02-18,VANGUARD SMALL-CAP ETF,VB,50.3
14,2004-02-19,VANGUARD SMALL-CAP ETF,VB,50.2
15,2004-02-20,VANGUARD SMALL-CAP ETF,VB,49.44
16,2004-02-23,VANGUARD SMALL-CAP ETF,VB,48.58
17,2004-02-24,VANGUARD SMALL-CAP ETF,VB,48.68
18,2004-02-25,VANGUARD SMALL-CAP ETF,VB,48.95
19,2004-02-26,VANGUARD SMALL-CAP ETF,VB,49.5
20,2004-02-27,VANGUARD SMALL-CAP ETF,VB,50.0
21,2004-03-01,VANGUARD SMALL-CAP ETF,VB,50.49
22,2004-03-02,VANGUARD SMALL-CAP ETF,VB,50.6
23,2004-03-03,VANGUARD SMALL-CAP ETF,VB,50.55
24,2004-03-04,VANGUARD SMALL-CAP ETF,VB,50.8
25,2004-03-05,VANGUARD SMALL-CAP ETF,VB,51.24
26,2004-03-08,VANGUARD SMALL-CAP ETF,VB,50.59
27,2004-03-09,VANGUARD SMALL-CAP ETF,VB,49.98
28,2004-03-10,VANGUARD SMALL-CAP ETF,VB,49.0
29,2004-03-11,VANGUARD SMALL-CAP ETF,VB,48.75
30,2004-03-12,VANGUARD SMALL-CAP ETF,VB,49.34
31,2004-03-15,VANGUARD SMALL-CAP ETF,VB,48.47
32,2004-03-16,VANGUARD SMALL-CAP ETF,VB,48.55
33,2004-03-17,VANGUARD SMALL-CAP ETF,VB,49.45
34,2004-03-18,VANGUARD SMALL-CAP ETF,VB,48.95
35,2004-03-19,VANGUARD SMALL-CAP ETF,VB,48.93
36,2004-03-22,VANGUARD SMALL-CAP ETF,VB,47.9
37,2004-03-23,VANGUARD SMALL-CAP ETF,VB,48.12
38,2004-03-24,VANGUARD SMALL-CAP ETF,VB,48.04
39,2004-03-25,VANGUARD SMALL-CAP ETF,VB,48.64
40,2004-03-26,VANGUARD SMALL-CAP ETF,VB,48.97
41,2004-03-29,VANGUARD SMALL-CAP ETF,VB,49.51
42,2004-03-30,VANGUARD SMALL-CAP ETF,VB,50.21
43,2004-03-31,VANGUARD SMALL-CAP ETF,VB,50.4
44,2004-04-01,VANGUARD SMALL-CAP ETF,VB,50.7
45,2004-04-02,VANGUARD SMALL-CAP ETF,VB,51.42
46,2004-04-05,VANGUARD SMALL-CAP ETF,VB,51.34
47,2004-04-06,VANGUARD SMALL-CAP ETF,VB,51.2
48,2004-04-07,VANGUARD SMALL-CAP ETF,VB,50.94
49,2004-04-08,VANGUARD SMALL-CAP ETF,VB,51.08
50,2004-04-12,VANGUARD SMALL-CAP ETF,VB,51.06
51,2004-04-13,VANGUARD SMALL-CAP ETF,VB,49.92
52,2004-04-14,VANGUARD SMALL-CAP ETF,VB,49.43
53,2004-04-15,VANGUARD SMALL-CAP ETF,VB,49.5
54,2004-04-16,VANGUARD SMALL-CAP ETF,VB,49.91
55,2004-04-19,VANGUARD SMALL-CAP ETF,VB,50.17
56,2004-04-20,VANGUARD SMALL-CAP ETF,VB,49.68
57,2004-04-21,VANGUARD SMALL-CAP ETF,VB,49.54
58,2004-04-22,VANGUARD SMALL-CAP ETF,VB,50.59
59,2004-04-23,VANGUARD SMALL-CAP ETF,VB,50.39
60,2004-04-26,VANGUARD SMALL-CAP ETF,VB,50.39
61,2004-04-27,VANGUARD SMALL-CAP ETF,VB,50.43
62,2004-04-28,VANGUARD SMALL-CAP ETF,VB,49.35
63,2004-04-29,VANGUARD SMALL-CAP ETF,VB,48.64
64,2004-04-30,VANGUARD SMALL-CAP ETF,VB,48.03
65,2004-05-03,VANGUARD SMALL-CAP ETF,VB,48.31
66,2004-05-04,VANGUARD SMALL-CAP ETF,VB,49.13
67,2004-05-05,VANGUARD SMALL-CAP ETF,VB,49.03
68,2004-05-06,VANGUARD SMALL-CAP ETF,VB,48.27
69,2004-05-07,VANGUARD SMALL-CAP ETF,VB,47.15
70,2004-05-10,VANGUARD SMALL-CAP ETF,VB,46.22
71,2004-05-11,VANGUARD SMALL-CAP ETF,VB,46.93
72,2004-05-12,VANGUARD SMALL-CAP ETF,VB,47.06
73,2004-05-13,VANGUARD SMALL-CAP ETF,VB,46.87
74,2004-05-14,VANGUARD SMALL-CAP ETF,VB,46.67
75,2004-05-17,VANGUARD SMALL-CAP ETF,VB,46.1
76,2004-05-18,VANGUARD SMALL-CAP ETF,VB,46.52
77,2004-05-19,VANGUARD SMALL-CAP ETF,VB,46.43
78,2004-05-20,VANGUARD SMALL-CAP ETF,VB,46.55
79,2004-05-21,VANGUARD SMALL-CAP ETF,VB,46.92
80,2004-05-24,VANGUARD SMALL-CAP ETF,VB,47.42
81,2004-05-25,VANGUARD SMALL-CAP ETF,VB,48.51
82,2004-05-26,VANGUARD SMALL-CAP ETF,VB,48.71
83,2004-05-27,VANGUARD SMALL-CAP ETF,VB,48.77
84,2004-05-28,VANGUARD SMALL-CAP ETF,VB,49.04
85,2004-06-01,VANGUARD SMALL-CAP ETF,VB,49.27
86,2004-06-02,VANGUARD SMALL-CAP ETF,VB,49.27
87,2004-06-03,VANGUARD SMALL-CAP ETF,VB,48.6
88,2004-06-04,VANGUARD SMALL-CAP ETF,VB,48.86
89,2004-06-07,VANGUARD SMALL-CAP ETF,VB,49.64
90,2004-06-08,VANGUARD SMALL-CAP ETF,VB,49.74
91,2004-06-09,VANGUARD SMALL-CAP ETF,VB,49.14
92,2004-06-10,VANGUARD SMALL-CAP ETF,VB,48.93
93,2004-06-14,VANGUARD SMALL-CAP ETF,VB,48.38
94,2004-06-15,VANGUARD SMALL-CAP ETF,VB,48.93
95,2004-06-16,VANGUARD SMALL-CAP ETF,VB,48.99
96,2004-06-17,VANGUARD SMALL-CAP ETF,VB,49.17
97,2004-06-18,VANGUARD SMALL-CAP ETF,VB,49.3
98,2004-06-21,VANGUARD SMALL-CAP ETF,VB,49.45
99,2004-06-22,VANGUARD SMALL-CAP ETF,VB,49.47
100,2004-06-23,VANGUARD SMALL-CAP ETF,VB,50.12
101,2004-06-24,VANGUARD SMALL-CAP ETF,VB,50.0
102,2004-06-25,VANGUARD SMALL-CAP ETF,VB,50.48
103,2004-06-28,VANGUARD SMALL-CAP ETF,VB,50.15
104,2004-06-29,VANGUARD SMALL-CAP ETF,VB,50.49
105,2004-06-30,VANGUARD SMALL-CAP ETF,VB,50.89
106,2004-07-01,VANGUARD SMALL-CAP ETF,VB,50.27
107,2004-07-02,VANGUARD SMALL-CAP ETF,VB,50.18
108,2004-07-06,VANGUARD SMALL-CAP ETF,VB,49.65
109,2004-07-07,VANGUARD SMALL-CAP ETF,VB,49.59
110,2004-07-08,VANGUARD SMALL-CAP ETF,VB,48.79
111,2004-07-09,VANGUARD SMALL-CAP ETF,VB,48.88
112,2004-07-12,VANGUARD SMALL-CAP ETF,VB,48.8
113,2004-07-13,VANGUARD SMALL-CAP ETF,VB,48.77
114,2004-07-14,VANGUARD SMALL-CAP ETF,VB,48.62
115,2004-07-15,VANGUARD SMALL-CAP ETF,VB,48.84
116,2004-07-16,VANGUARD SMALL-CAP ETF,VB,48.33
117,2004-07-19,VANGUARD SMALL-CAP ETF,VB,48.08
118,2004-07-20,VANGUARD SMALL-CAP ETF,VB,48.83
119,2004-07-21,VANGUARD SMALL-CAP ETF,VB,48.0
120,2004-07-22,VANGUARD SMALL-CAP ETF,VB,47.58
121,2004-07-23,VANGUARD SMALL-CAP ETF,VB,46.99
122,2004-07-26,VANGUARD SMALL-CAP ETF,VB,46.51
123,2004-07-27,VANGUARD SMALL-CAP ETF,VB,46.86
124,2004-07-28,VANGUARD SMALL-CAP ETF,VB,47.1685
125,2004-07-29,VANGUARD SMALL-CAP ETF,VB,47.66
126,2004-07-30,VANGUARD SMALL-CAP ETF,VB,47.78
127,2004-08-02,VANGUARD SMALL-CAP ETF,VB,47.88
128,2004-08-03,VANGUARD SMALL-CAP ETF,VB,47.74
129,2004-08-04,VANGUARD SMALL-CAP ETF,VB,47.34
130,2004-08-05,VANGUARD SMALL-CAP ETF,VB,46.25
131,2004-08-06,VANGUARD SMALL-CAP ETF,VB,45.25
132,2004-08-09,VANGUARD SMALL-CAP ETF,VB,45.26
133,2004-08-10,VANGUARD SMALL-CAP ETF,VB,46.06
134,2004-08-11,VANGUARD SMALL-CAP ETF,VB,45.98
135,2004-08-12,VANGUARD SMALL-CAP ETF,VB,45.25
136,2004-08-13,VANGUARD SMALL-CAP ETF,VB,45.32
137,2004-08-16,VANGUARD SMALL-CAP ETF,VB,45.95
138,2004-08-17,VANGUARD SMALL-CAP ETF,VB,46.3
139,2004-08-18,VANGUARD SMALL-CAP ETF,VB,47.12
140,2004-08-19,VANGUARD SMALL-CAP ETF,VB,46.82
141,2004-08-20,VANGUARD SMALL-CAP ETF,VB,47.56
142,2004-08-23,VANGUARD SMALL-CAP ETF,VB,47.57
143,2004-08-24,VANGUARD SMALL-CAP ETF,VB,47.44
144,2004-08-25,VANGUARD SMALL-CAP ETF,VB,47.76
145,2004-08-26,VANGUARD SMALL-CAP ETF,VB,47.71
146,2004-08-27,VANGUARD SMALL-CAP ETF,VB,48.0
147,2004-08-30,VANGUARD SMALL-CAP ETF,VB,47.51
148,2004-08-31,VANGUARD SMALL-CAP ETF,VB,47.35
149,2004-09-01,VANGUARD SMALL-CAP ETF,VB,48.04
150,2004-09-02,VANGUARD SMALL-CAP ETF,VB,48.58
151,2004-09-03,VANGUARD SMALL-CAP ETF,VB,48.44
152,2004-09-07,VANGUARD SMALL-CAP ETF,VB,48.81
153,2004-09-08,VANGUARD SMALL-CAP ETF,VB,48.59
154,2004-09-09,VANGUARD SMALL-CAP ETF,VB,49.09
155,2004-09-10,VANGUARD SMALL-CAP ETF,VB,49.43
156,2004-09-13,VANGUARD SMALL-CAP ETF,VB,49.65
157,2004-09-14,VANGUARD SMALL-CAP ETF,VB,49.53
158,2004-09-15,VANGUARD SMALL-CAP ETF,VB,49.22
159,2004-09-16,VANGUARD SMALL-CAP ETF,VB,49.7
160,2004-09-17,VANGUARD SMALL-CAP ETF,VB,49.77
161,2004-09-20,VANGUARD SMALL-CAP ETF,VB,49.68
162,2004-09-21,VANGUARD SMALL-CAP ETF,VB,50.08
163,2004-09-22,VANGUARD SMALL-CAP ETF,VB,49.35
164,2004-09-23,VANGUARD SMALL-CAP ETF,VB,49.34
165,2004-09-24,VANGUARD SMALL-CAP ETF,VB,49.33
166,2004-09-27,VANGUARD SMALL-CAP ETF,VB,48.83
167,2004-09-28,VANGUARD SMALL-CAP ETF,VB,49.16
168,2004-09-29,VANGUARD SMALL-CAP ETF,VB,49.49
169,2004-09-30,VANGUARD SMALL-CAP ETF,VB,49.69
170,2004-10-01,VANGUARD SMALL-CAP ETF,VB,50.75
171,2004-10-04,VANGUARD SMALL-CAP ETF,VB,51.13
172,2004-10-05,VANGUARD SMALL-CAP ETF,VB,50.88
173,2004-10-06,VANGUARD SMALL-CAP ETF,VB,51.01
174,2004-10-07,VANGUARD SMALL-CAP ETF,VB,50.75
175,2004-10-08,VANGUARD SMALL-CAP ETF,VB,50.13
176,2004-10-11,VANGUARD SMALL-CAP ETF,VB,50.07
177,2004-10-12,VANGUARD SMALL-CAP ETF,VB,50.0
178,2004-10-13,VANGUARD SMALL-CAP ETF,VB,49.66
179,2004-10-14,VANGUARD SMALL-CAP ETF,VB,49.35
180,2004-10-15,VANGUARD SMALL-CAP ETF,VB,49.57
181,2004-10-18,VANGUARD SMALL-CAP ETF,VB,49.83
182,2004-10-19,VANGUARD SMALL-CAP ETF,VB,49.32
183,2004-10-20,VANGUARD SMALL-CAP ETF,VB,49.59
184,2004-10-21,VANGUARD SMALL-CAP ETF,VB,50.16
185,2004-10-22,VANGUARD SMALL-CAP ETF,VB,49.5
186,2004-10-25,VANGUARD SMALL-CAP ETF,VB,49.74
187,2004-10-26,VANGUARD SMALL-CAP ETF,VB,50.26
188,2004-10-27,VANGUARD SMALL-CAP ETF,VB,51.0
189,2004-10-28,VANGUARD SMALL-CAP ETF,VB,50.93
190,2004-10-29,VANGUARD SMALL-CAP ETF,VB,50.75
191,2004-11-01,VANGUARD SMALL-CAP ETF,VB,50.98
192,2004-11-02,VANGUARD SMALL-CAP ETF,VB,51.02
193,2004-11-03,VANGUARD SMALL-CAP ETF,VB,51.52
194,2004-11-04,VANGUARD SMALL-CAP ETF,VB,52.43
195,2004-11-05,VANGUARD SMALL-CAP ETF,VB,52.67
196,2004-11-08,VANGUARD SMALL-CAP ETF,VB,52.41
197,2004-11-09,VANGUARD SMALL-CAP ETF,VB,52.79
198,2004-11-10,VANGUARD SMALL-CAP ETF,VB,53.02
199,2004-11-11,VANGUARD SMALL-CAP ETF,VB,53.43
200,2004-11-12,VANGUARD SMALL-CAP ETF,VB,53.94
201,2004-11-15,VANGUARD SMALL-CAP ETF,VB,54.04
202,2004-11-16,VANGUARD SMALL-CAP ETF,VB,53.79
203,2004-11-17,VANGUARD SMALL-CAP ETF,VB,54.11
204,2004-11-18,VANGUARD SMALL-CAP ETF,VB,53.98
205,2004-11-19,VANGUARD SMALL-CAP ETF,VB,53.35
206,2004-11-22,VANGUARD SMALL-CAP ETF,VB,53.81
207,2004-11-23,VANGUARD SMALL-CAP ETF,VB,53.96
208,2004-11-24,VANGUARD SMALL-CAP ETF,VB,54.65
209,2004-11-26,VANGUARD SMALL-CAP ETF,VB,54.72
210,2004-11-29,VANGUARD SMALL-CAP ETF,VB,54.95
211,2004-11-30,VANGUARD SMALL-CAP ETF,VB,54.78
212,2004-12-01,VANGUARD SMALL-CAP ETF,VB,55.59
213,2004-12-02,VANGUARD SMALL-CAP ETF,VB,55.36
214,2004-12-03,VANGUARD SMALL-CAP ETF,VB,55.53
215,2004-12-06,VANGUARD SMALL-CAP ETF,VB,55.25
216,2004-12-07,VANGUARD SMALL-CAP ETF,VB,54.43
217,2004-12-08,VANGUARD SMALL-CAP ETF,VB,54.54
218,2004-12-09,VANGUARD SMALL-CAP ETF,VB,54.54
219,2004-12-10,VANGUARD SMALL-CAP ETF,VB,54.77
220,2004-12-13,VANGUARD SMALL-CAP ETF,VB,55.33
221,2004-12-14,VANGUARD SMALL-CAP ETF,VB,55.72
222,2004-12-15,VANGUARD SMALL-CAP ETF,VB,56.16
223,2004-12-16,VANGUARD SMALL-CAP ETF,VB,55.84
224,2004-12-17,VANGUARD SMALL-CAP ETF,VB,55.75
225,2004-12-20,VANGUARD SMALL-CAP ETF,VB,55.45
226,2004-12-21,VANGUARD SMALL-CAP ETF,VB,56.08
227,2004-12-22,VANGUARD SMALL-CAP ETF,VB,56.31
228,2004-12-23,VANGUARD SMALL-CAP ETF,VB,56.48
229,2004-12-27,VANGUARD SMALL-CAP ETF,VB,55.36
230,2004-12-28,VANGUARD SMALL-CAP ETF,VB,55.99
231,2004-12-29,VANGUARD SMALL-CAP ETF,VB,56.16
232,2004-12-30,VANGUARD SMALL-CAP ETF,VB,56.0
233,2004-12-31,VANGUARD SMALL-CAP ETF,VB,56.16
234,2005-01-03,VANGUARD SMALL-CAP ETF,VB,55.21
235,2005-01-04,VANGUARD SMALL-CAP ETF,VB,54.12
236,2005-01-05,VANGUARD SMALL-CAP ETF,VB,53.25
237,2005-01-06,VANGUARD SMALL-CAP ETF,VB,53.64
238,2005-01-07,VANGUARD SMALL-CAP ETF,VB,53.1
239,2005-01-10,VANGUARD SMALL-CAP ETF,VB,53.73
240,2005-01-11,VANGUARD SMALL-CAP ETF,VB,52.98
241,2005-01-12,VANGUARD SMALL-CAP ETF,VB,53.05
242,2005-01-13,VANGUARD SMALL-CAP ETF,VB,52.87
243,2005-01-14,VANGUARD SMALL-CAP ETF,VB,53.49
244,2005-01-18,VANGUARD SMALL-CAP ETF,VB,54.13
245,2005-01-19,VANGUARD SMALL-CAP ETF,VB,53.43
246,2005-01-20,VANGUARD SMALL-CAP ETF,VB,53.2
247,2005-01-21,VANGUARD SMALL-CAP ETF,VB,53.19
248,2005-01-24,VANGUARD SMALL-CAP ETF,VB,52.41
249,2005-01-25,VANGUARD SMALL-CAP ETF,VB,52.71
250,2005-01-26,VANGUARD SMALL-CAP ETF,VB,52.837
251,2005-01-27,VANGUARD SMALL-CAP ETF,VB,53.56
252,2005-01-28,VANGUARD SMALL-CAP ETF,VB,53.13
253,2005-01-31,VANGUARD SMALL-CAP ETF,VB,54.16
254,2005-02-01,VANGUARD SMALL-CAP ETF,VB,54.42
255,2005-02-02,VANGUARD SMALL-CAP ETF,VB,54.69
256,2005-02-03,VANGUARD SMALL-CAP ETF,VB,54.51
257,2005-02-04,VANGUARD SMALL-CAP ETF,VB,55.31
258,2005-02-07,VANGUARD SMALL-CAP ETF,VB,55.23
259,2005-02-08,VANGUARD SMALL-CAP ETF,VB,55.44
260,2005-02-09,VANGUARD SMALL-CAP ETF,VB,54.43
261,2005-02-10,VANGUARD SMALL-CAP ETF,VB,54.58
262,2005-02-11,VANGUARD SMALL-CAP ETF,VB,55.16
263,2005-02-14,VANGUARD SMALL-CAP ETF,VB,55.25
264,2005-02-15,VANGUARD SMALL-CAP ETF,VB,55.38
265,2005-02-16,VANGUARD SMALL-CAP ETF,VB,55.59
266,2005-02-17,VANGUARD SMALL-CAP ETF,VB,55.0
267,2005-02-18,VANGUARD SMALL-CAP ETF,VB,54.96
268,2005-02-22,VANGUARD SMALL-CAP ETF,VB,54.0
269,2005-02-23,VANGUARD SMALL-CAP ETF,VB,54.23
270,2005-02-24,VANGUARD SMALL-CAP ETF,VB,54.74
271,2005-02-25,VANGUARD SMALL-CAP ETF,VB,55.49
272,2005-02-28,VANGUARD SMALL-CAP ETF,VB,55.25
273,2005-03-01,VANGUARD SMALL-CAP ETF,VB,55.65
274,2005-03-02,VANGUARD SMALL-CAP ETF,VB,55.607
275,2005-03-03,VANGUARD SMALL-CAP ETF,VB,55.6
276,2005-03-04,VANGUARD SMALL-CAP ETF,VB,56.22
277,2005-03-07,VANGUARD SMALL-CAP ETF,VB,56.32
278,2005-03-08,VANGUARD SMALL-CAP ETF,VB,55.91
279,2005-03-09,VANGUARD SMALL-CAP ETF,VB,55.25
280,2005-03-10,VANGUARD SMALL-CAP ETF,VB,54.87
281,2005-03-11,VANGUARD SMALL-CAP ETF,VB,54.84
282,2005-03-14,VANGUARD SMALL-CAP ETF,VB,54.98
283,2005-03-15,VANGUARD SMALL-CAP ETF,VB,54.99
284,2005-03-16,VANGUARD SMALL-CAP ETF,VB,54.58
285,2005-03-17,VANGUARD SMALL-CAP ETF,VB,54.95
286,2005-03-18,VANGUARD SMALL-CAP ETF,VB,54.45
287,2005-03-21,VANGUARD SMALL-CAP ETF,VB,54.49
288,2005-03-22,VANGUARD SMALL-CAP ETF,VB,54.1
289,2005-03-23,VANGUARD SMALL-CAP ETF,VB,53.83
290,2005-03-24,VANGUARD SMALL-CAP ETF,VB,54.1
291,2005-03-28,VANGUARD SMALL-CAP ETF,VB,54.13
292,2005-03-29,VANGUARD SMALL-CAP ETF,VB,53.1
293,2005-03-30,VANGUARD SMALL-CAP ETF,VB,53.87
294,2005-03-31,VANGUARD SMALL-CAP ETF,VB,53.85
295,2005-04-01,VANGUARD SMALL-CAP ETF,VB,53.78
296,2005-04-04,VANGUARD SMALL-CAP ETF,VB,54.03
297,2005-04-05,VANGUARD SMALL-CAP ETF,VB,53.95
298,2005-04-06,VANGUARD SMALL-CAP ETF,VB,54.19
299,2005-04-07,VANGUARD SMALL-CAP ETF,VB,54.43
300,2005-04-08,VANGUARD SMALL-CAP ETF,VB,53.72
301,2005-04-11,VANGUARD SMALL-CAP ETF,VB,53.59
302,2005-04-12,VANGUARD SMALL-CAP ETF,VB,53.88
303,2005-04-13,VANGUARD SMALL-CAP ETF,VB,53.16
304,2005-04-14,VANGUARD SMALL-CAP ETF,VB,52.38
305,2005-04-15,VANGUARD SMALL-CAP ETF,VB,51.34
306,2005-04-18,VANGUARD SMALL-CAP ETF,VB,51.72
307,2005-04-19,VANGUARD SMALL-CAP ETF,VB,52.38
308,2005-04-20,VANGUARD SMALL-CAP ETF,VB,51.99
309,2005-04-21,VANGUARD SMALL-CAP ETF,VB,52.81
310,2005-04-22,VANGUARD SMALL-CAP ETF,VB,52.06
311,2005-04-25,VANGUARD SMALL-CAP ETF,VB,52.43
312,2005-04-26,VANGUARD SMALL-CAP ETF,VB,52.23
313,2005-04-27,VANGUARD SMALL-CAP ETF,VB,52.28
314,2005-04-28,VANGUARD SMALL-CAP ETF,VB,51.23
315,2005-04-29,VANGUARD SMALL-CAP ETF,VB,51.51
316,2005-05-02,VANGUARD SMALL-CAP ETF,VB,51.746
317,2005-05-03,VANGUARD SMALL-CAP ETF,VB,51.64
318,2005-05-04,VANGUARD SMALL-CAP ETF,VB,52.62
319,2005-05-05,VANGUARD SMALL-CAP ETF,VB,52.6
320,2005-05-06,VANGUARD SMALL-CAP ETF,VB,52.82
321,2005-05-09,VANGUARD SMALL-CAP ETF,VB,53.08
322,2005-05-10,VANGUARD SMALL-CAP ETF,VB,52.65
323,2005-05-11,VANGUARD SMALL-CAP ETF,VB,52.78
324,2005-05-12,VANGUARD SMALL-CAP ETF,VB,52.08
325,2005-05-13,VANGUARD SMALL-CAP ETF,VB,51.79
326,2005-05-16,VANGUARD SMALL-CAP ETF,VB,52.52
327,2005-05-17,VANGUARD SMALL-CAP ETF,VB,52.88
328,2005-05-18,VANGUARD SMALL-CAP ETF,VB,53.83
329,2005-05-19,VANGUARD SMALL-CAP ETF,VB,54.12
330,2005-05-20,VANGUARD SMALL-CAP ETF,VB,54.05
331,2005-05-23,VANGUARD SMALL-CAP ETF,VB,54.37
332,2005-05-24,VANGUARD SMALL-CAP ETF,VB,54.24
333,2005-05-25,VANGUARD SMALL-CAP ETF,VB,53.8
334,2005-05-26,VANGUARD SMALL-CAP ETF,VB,54.41
335,2005-05-27,VANGUARD SMALL-CAP ETF,VB,54.65
336,2005-05-31,VANGUARD SMALL-CAP ETF,VB,54.69
337,2005-06-01,VANGUARD SMALL-CAP ETF,VB,55.1
338,2005-06-02,VANGUARD SMALL-CAP ETF,VB,55.34
339,2005-06-03,VANGUARD SMALL-CAP ETF,VB,54.96
340,2005-06-06,VANGUARD SMALL-CAP ETF,VB,55.28
341,2005-06-07,VANGUARD SMALL-CAP ETF,VB,55.38
342,2005-06-08,VANGUARD SMALL-CAP ETF,VB,55.06
343,2005-06-09,VANGUARD SMALL-CAP ETF,VB,55.54
344,2005-06-10,VANGUARD SMALL-CAP ETF,VB,55.56
345,2005-06-13,VANGUARD SMALL-CAP ETF,VB,55.79
346,2005-06-14,VANGUARD SMALL-CAP ETF,VB,56.1
347,2005-06-15,VANGUARD SMALL-CAP ETF,VB,56.3
348,2005-06-16,VANGUARD SMALL-CAP ETF,VB,56.84
349,2005-06-17,VANGUARD SMALL-CAP ETF,VB,57.0
350,2005-06-20,VANGUARD SMALL-CAP ETF,VB,56.94
351,2005-06-21,VANGUARD SMALL-CAP ETF,VB,56.75
352,2005-06-22,VANGUARD SMALL-CAP ETF,VB,56.93
353,2005-06-23,VANGUARD SMALL-CAP ETF,VB,56.25
354,2005-06-24,VANGUARD SMALL-CAP ETF,VB,55.54
355,2005-06-27,VANGUARD SMALL-CAP ETF,VB,55.68
356,2005-06-28,VANGUARD SMALL-CAP ETF,VB,56.57
357,2005-06-29,VANGUARD SMALL-CAP ETF,VB,56.75
358,2005-06-30,VANGUARD SMALL-CAP ETF,VB,56.48
359,2005-07-01,VANGUARD SMALL-CAP ETF,VB,56.91
360,2005-07-05,VANGUARD SMALL-CAP ETF,VB,57.47
361,2005-07-06,VANGUARD SMALL-CAP ETF,VB,57.33
362,2005-07-07,VANGUARD SMALL-CAP ETF,VB,57.38
363,2005-07-08,VANGUARD SMALL-CAP ETF,VB,58.53
364,2005-07-11,VANGUARD SMALL-CAP ETF,VB,59.12
365,2005-07-12,VANGUARD SMALL-CAP ETF,VB,59.16
366,2005-07-13,VANGUARD SMALL-CAP ETF,VB,58.92
367,2005-07-14,VANGUARD SMALL-CAP ETF,VB,58.62
368,2005-07-15,VANGUARD SMALL-CAP ETF,VB,58.71
369,2005-07-18,VANGUARD SMALL-CAP ETF,VB,58.35
370,2005-07-19,VANGUARD SMALL-CAP ETF,VB,59.12
371,2005-07-20,VANGUARD SMALL-CAP ETF,VB,59.84
372,2005-07-21,VANGUARD SMALL-CAP ETF,VB,58.98
373,2005-07-22,VANGUARD SMALL-CAP ETF,VB,59.74
374,2005-07-25,VANGUARD SMALL-CAP ETF,VB,59.35
375,2005-07-26,VANGUARD SMALL-CAP ETF,VB,59.57
376,2005-07-27,VANGUARD SMALL-CAP ETF,VB,59.65
377,2005-07-28,VANGUARD SMALL-CAP ETF,VB,60.27
378,2005-07-29,VANGUARD SMALL-CAP ETF,VB,60.1
379,2005-08-01,VANGUARD SMALL-CAP ETF,VB,60.35
380,2005-08-02,VANGUARD SMALL-CAP ETF,VB,60.67
381,2005-08-03,VANGUARD SMALL-CAP ETF,VB,60.51
382,2005-08-04,VANGUARD SMALL-CAP ETF,VB,59.75
383,2005-08-05,VANGUARD SMALL-CAP ETF,VB,58.95
384,2005-08-08,VANGUARD SMALL-CAP ETF,VB,58.56
385,2005-08-09,VANGUARD SMALL-CAP ETF,VB,58.75
386,2005-08-10,VANGUARD SMALL-CAP ETF,VB,58.6
387,2005-08-11,VANGUARD SMALL-CAP ETF,VB,59.18
388,2005-08-12,VANGUARD SMALL-CAP ETF,VB,58.83
389,2005-08-15,VANGUARD SMALL-CAP ETF,VB,59.14
390,2005-08-16,VANGUARD SMALL-CAP ETF,VB,58.25
391,2005-08-17,VANGUARD SMALL-CAP ETF,VB,58.4
392,2005-08-18,VANGUARD SMALL-CAP ETF,VB,57.92
393,2005-08-19,VANGUARD SMALL-CAP ETF,VB,58.15
394,2005-08-22,VANGUARD SMALL-CAP ETF,VB,58.3
395,2005-08-23,VANGUARD SMALL-CAP ETF,VB,58.29
396,2005-08-24,VANGUARD SMALL-CAP ETF,VB,58.21
397,2005-08-25,VANGUARD SMALL-CAP ETF,VB,58.36
398,2005-08-26,VANGUARD SMALL-CAP ETF,VB,57.78
399,2005-08-29,VANGUARD SMALL-CAP ETF,VB,58.16
400,2005-08-30,VANGUARD SMALL-CAP ETF,VB,58.14
401,2005-08-31,VANGUARD SMALL-CAP ETF,VB,58.95
402,2005-09-01,VANGUARD SMALL-CAP ETF,VB,59.4
403,2005-09-02,VANGUARD SMALL-CAP ETF,VB,58.76
404,2005-09-06,VANGUARD SMALL-CAP ETF,VB,59.68
405,2005-09-07,VANGUARD SMALL-CAP ETF,VB,59.96
406,2005-09-08,VANGUARD SMALL-CAP ETF,VB,59.69
407,2005-09-09,VANGUARD SMALL-CAP ETF,VB,60.13
408,2005-09-12,VANGUARD SMALL-CAP ETF,VB,60.23
409,2005-09-13,VANGUARD SMALL-CAP ETF,VB,59.85
410,2005-09-14,VANGUARD SMALL-CAP ETF,VB,59.31
