,datadate,conm,tic,prccd
1168,2009-07-13,SPDR GOLD TRUST,GLD,90.19
1169,2009-07-14,SPDR GOLD TRUST,GLD,90.81
1170,2009-07-15,SPDR GOLD TRUST,GLD,92.24
1171,2009-07-16,SPDR GOLD TRUST,GLD,91.98
1172,2009-07-17,SPDR GOLD TRUST,GLD,91.93
1173,2009-07-20,SPDR GOLD TRUST,GLD,93.28
1174,2009-07-21,SPDR GOLD TRUST,GLD,93.13
1175,2009-07-22,SPDR GOLD TRUST,GLD,93.44
1176,2009-07-23,SPDR GOLD TRUST,GLD,93.26
1177,2009-07-24,SPDR GOLD TRUST,GLD,93.41
1178,2009-07-27,SPDR GOLD TRUST,GLD,93.71
1179,2009-07-28,SPDR GOLD TRUST,GLD,92.11
1180,2009-07-29,SPDR GOLD TRUST,GLD,91.2
1181,2009-07-30,SPDR GOLD TRUST,GLD,91.62
1182,2009-07-31,SPDR GOLD TRUST,GLD,93.35
1183,2009-08-03,SPDR GOLD TRUST,GLD,93.87
1184,2009-08-04,SPDR GOLD TRUST,GLD,94.68
1185,2009-08-05,SPDR GOLD TRUST,GLD,94.78
1186,2009-08-06,SPDR GOLD TRUST,GLD,94.6
1187,2009-08-07,SPDR GOLD TRUST,GLD,93.75
1188,2009-08-10,SPDR GOLD TRUST,GLD,92.927
1189,2009-08-11,SPDR GOLD TRUST,GLD,92.79
1190,2009-08-12,SPDR GOLD TRUST,GLD,92.95
1191,2009-08-13,SPDR GOLD TRUST,GLD,93.72
1192,2009-08-14,SPDR GOLD TRUST,GLD,93.0
1193,2009-08-17,SPDR GOLD TRUST,GLD,91.61
1194,2009-08-18,SPDR GOLD TRUST,GLD,92.06
1195,2009-08-19,SPDR GOLD TRUST,GLD,92.532
1196,2009-08-20,SPDR GOLD TRUST,GLD,92.27
1197,2009-08-21,SPDR GOLD TRUST,GLD,93.65
1198,2009-08-24,SPDR GOLD TRUST,GLD,92.34
1199,2009-08-25,SPDR GOLD TRUST,GLD,92.76
1200,2009-08-26,SPDR GOLD TRUST,GLD,92.79
1201,2009-08-27,SPDR GOLD TRUST,GLD,93.19
1202,2009-08-28,SPDR GOLD TRUST,GLD,93.87
1203,2009-08-31,SPDR GOLD TRUST,GLD,93.4
1204,2009-09-01,SPDR GOLD TRUST,GLD,93.9
1205,2009-09-02,SPDR GOLD TRUST,GLD,96.19
1206,2009-09-03,SPDR GOLD TRUST,GLD,97.46
1207,2009-09-04,SPDR GOLD TRUST,GLD,97.529
1208,2009-09-08,SPDR GOLD TRUST,GLD,97.43
1209,2009-09-09,SPDR GOLD TRUST,GLD,97.08
1210,2009-09-10,SPDR GOLD TRUST,GLD,97.7
1211,2009-09-11,SPDR GOLD TRUST,GLD,98.78
1212,2009-09-14,SPDR GOLD TRUST,GLD,97.96
1213,2009-09-15,SPDR GOLD TRUST,GLD,98.9
1214,2009-09-16,SPDR GOLD TRUST,GLD,99.91
1215,2009-09-17,SPDR GOLD TRUST,GLD,99.34
1216,2009-09-18,SPDR GOLD TRUST,GLD,98.67
1217,2009-09-21,SPDR GOLD TRUST,GLD,98.36
1218,2009-09-22,SPDR GOLD TRUST,GLD,99.67
1219,2009-09-23,SPDR GOLD TRUST,GLD,98.83
1220,2009-09-24,SPDR GOLD TRUST,GLD,97.55
1221,2009-09-25,SPDR GOLD TRUST,GLD,97.0
1222,2009-09-28,SPDR GOLD TRUST,GLD,97.05
1223,2009-09-29,SPDR GOLD TRUST,GLD,97.43
1224,2009-09-30,SPDR GOLD TRUST,GLD,98.85
1225,2009-10-01,SPDR GOLD TRUST,GLD,97.89
1226,2009-10-02,SPDR GOLD TRUST,GLD,98.37
1227,2009-10-05,SPDR GOLD TRUST,GLD,99.82
1228,2009-10-06,SPDR GOLD TRUST,GLD,102.28
1229,2009-10-07,SPDR GOLD TRUST,GLD,102.361
1230,2009-10-08,SPDR GOLD TRUST,GLD,103.64
1231,2009-10-09,SPDR GOLD TRUST,GLD,102.84
1232,2009-10-12,SPDR GOLD TRUST,GLD,103.56
1233,2009-10-13,SPDR GOLD TRUST,GLD,104.26
1234,2009-10-14,SPDR GOLD TRUST,GLD,104.18
1235,2009-10-15,SPDR GOLD TRUST,GLD,102.86
1236,2009-10-16,SPDR GOLD TRUST,GLD,103.18
1237,2009-10-19,SPDR GOLD TRUST,GLD,104.23
1238,2009-10-20,SPDR GOLD TRUST,GLD,103.42
1239,2009-10-21,SPDR GOLD TRUST,GLD,103.745
1240,2009-10-22,SPDR GOLD TRUST,GLD,103.92
1241,2009-10-23,SPDR GOLD TRUST,GLD,103.49
1242,2009-10-26,SPDR GOLD TRUST,GLD,101.86
1243,2009-10-27,SPDR GOLD TRUST,GLD,101.85
1244,2009-10-28,SPDR GOLD TRUST,GLD,100.73
1245,2009-10-29,SPDR GOLD TRUST,GLD,102.688
1246,2009-10-30,SPDR GOLD TRUST,GLD,102.53
1247,2009-11-02,SPDR GOLD TRUST,GLD,103.95
1248,2009-11-03,SPDR GOLD TRUST,GLD,106.46
1249,2009-11-04,SPDR GOLD TRUST,GLD,107.1
1250,2009-11-05,SPDR GOLD TRUST,GLD,106.98
1251,2009-11-06,SPDR GOLD TRUST,GLD,107.43
1252,2009-11-09,SPDR GOLD TRUST,GLD,108.19
1253,2009-11-10,SPDR GOLD TRUST,GLD,108.39
1254,2009-11-11,SPDR GOLD TRUST,GLD,109.6
1255,2009-11-12,SPDR GOLD TRUST,GLD,108.21
1256,2009-11-13,SPDR GOLD TRUST,GLD,109.74
1257,2009-11-16,SPDR GOLD TRUST,GLD,111.63
1258,2009-11-17,SPDR GOLD TRUST,GLD,111.97
1259,2009-11-18,SPDR GOLD TRUST,GLD,112.25
1260,2009-11-19,SPDR GOLD TRUST,GLD,112.3
1261,2009-11-20,SPDR GOLD TRUST,GLD,112.94
1262,2009-11-23,SPDR GOLD TRUST,GLD,114.29
1263,2009-11-24,SPDR GOLD TRUST,GLD,114.73
1264,2009-11-25,SPDR GOLD TRUST,GLD,116.62
1265,2009-11-27,SPDR GOLD TRUST,GLD,115.06
1266,2009-11-30,SPDR GOLD TRUST,GLD,115.64
1267,2009-12-01,SPDR GOLD TRUST,GLD,117.38
1268,2009-12-02,SPDR GOLD TRUST,GLD,119.18
1269,2009-12-03,SPDR GOLD TRUST,GLD,118.7
1270,2009-12-04,SPDR GOLD TRUST,GLD,113.753
1271,2009-12-07,SPDR GOLD TRUST,GLD,113.11
1272,2009-12-08,SPDR GOLD TRUST,GLD,110.95
1273,2009-12-09,SPDR GOLD TRUST,GLD,110.84
1274,2009-12-10,SPDR GOLD TRUST,GLD,110.82
1275,2009-12-11,SPDR GOLD TRUST,GLD,109.32
1276,2009-12-14,SPDR GOLD TRUST,GLD,110.24
1277,2009-12-15,SPDR GOLD TRUST,GLD,110.21
1278,2009-12-16,SPDR GOLD TRUST,GLD,111.59
1279,2009-12-17,SPDR GOLD TRUST,GLD,107.34
1280,2009-12-18,SPDR GOLD TRUST,GLD,108.95
1281,2009-12-21,SPDR GOLD TRUST,GLD,106.95
1282,2009-12-22,SPDR GOLD TRUST,GLD,106.17
1283,2009-12-23,SPDR GOLD TRUST,GLD,106.55
1284,2009-12-24,SPDR GOLD TRUST,GLD,108.36
1285,2009-12-28,SPDR GOLD TRUST,GLD,108.55
1286,2009-12-29,SPDR GOLD TRUST,GLD,107.47
1287,2009-12-30,SPDR GOLD TRUST,GLD,106.93
1288,2009-12-31,SPDR GOLD TRUST,GLD,107.31
1289,2010-01-04,SPDR GOLD TRUST,GLD,109.8
1290,2010-01-05,SPDR GOLD TRUST,GLD,109.7
1291,2010-01-06,SPDR GOLD TRUST,GLD,111.51
1292,2010-01-07,SPDR GOLD TRUST,GLD,110.82
1293,2010-01-08,SPDR GOLD TRUST,GLD,111.37
1294,2010-01-11,SPDR GOLD TRUST,GLD,112.85
1295,2010-01-12,SPDR GOLD TRUST,GLD,110.49
1296,2010-01-13,SPDR GOLD TRUST,GLD,111.54
1297,2010-01-14,SPDR GOLD TRUST,GLD,112.03
1298,2010-01-15,SPDR GOLD TRUST,GLD,110.86
1299,2010-01-19,SPDR GOLD TRUST,GLD,111.52
1300,2010-01-20,SPDR GOLD TRUST,GLD,108.94
1301,2010-01-21,SPDR GOLD TRUST,GLD,107.37
1302,2010-01-22,SPDR GOLD TRUST,GLD,107.17
1303,2010-01-25,SPDR GOLD TRUST,GLD,107.48
1304,2010-01-26,SPDR GOLD TRUST,GLD,107.56
1305,2010-01-27,SPDR GOLD TRUST,GLD,106.528
1306,2010-01-28,SPDR GOLD TRUST,GLD,106.48
1307,2010-01-29,SPDR GOLD TRUST,GLD,105.96
1308,2010-02-01,SPDR GOLD TRUST,GLD,108.35
1309,2010-02-02,SPDR GOLD TRUST,GLD,109.13
1310,2010-02-03,SPDR GOLD TRUST,GLD,108.7
1311,2010-02-04,SPDR GOLD TRUST,GLD,104.37
1312,2010-02-05,SPDR GOLD TRUST,GLD,104.68
1313,2010-02-08,SPDR GOLD TRUST,GLD,104.04
1314,2010-02-09,SPDR GOLD TRUST,GLD,105.41
1315,2010-02-10,SPDR GOLD TRUST,GLD,105.12
1316,2010-02-11,SPDR GOLD TRUST,GLD,107.13
1317,2010-02-12,SPDR GOLD TRUST,GLD,107.04
1318,2010-02-16,SPDR GOLD TRUST,GLD,109.62
1319,2010-02-17,SPDR GOLD TRUST,GLD,109.25
1320,2010-02-18,SPDR GOLD TRUST,GLD,109.98
1321,2010-02-19,SPDR GOLD TRUST,GLD,109.47
1322,2010-02-22,SPDR GOLD TRUST,GLD,109.07
1323,2010-02-23,SPDR GOLD TRUST,GLD,107.89
1324,2010-02-24,SPDR GOLD TRUST,GLD,107.36
1325,2010-02-25,SPDR GOLD TRUST,GLD,108.31
1326,2010-02-26,SPDR GOLD TRUST,GLD,109.43
1327,2010-03-01,SPDR GOLD TRUST,GLD,109.43
1328,2010-03-02,SPDR GOLD TRUST,GLD,111.02
1329,2010-03-03,SPDR GOLD TRUST,GLD,111.63
1330,2010-03-04,SPDR GOLD TRUST,GLD,110.83
1331,2010-03-05,SPDR GOLD TRUST,GLD,110.81
1332,2010-03-08,SPDR GOLD TRUST,GLD,109.88
1333,2010-03-09,SPDR GOLD TRUST,GLD,109.718
1334,2010-03-10,SPDR GOLD TRUST,GLD,108.47
1335,2010-03-11,SPDR GOLD TRUST,GLD,108.6
1336,2010-03-12,SPDR GOLD TRUST,GLD,107.95
1337,2010-03-15,SPDR GOLD TRUST,GLD,108.36
1338,2010-03-16,SPDR GOLD TRUST,GLD,110.4
1339,2010-03-17,SPDR GOLD TRUST,GLD,109.59
1340,2010-03-18,SPDR GOLD TRUST,GLD,110.34
1341,2010-03-19,SPDR GOLD TRUST,GLD,108.28
1342,2010-03-22,SPDR GOLD TRUST,GLD,107.75
1343,2010-03-23,SPDR GOLD TRUST,GLD,108.32
1344,2010-03-24,SPDR GOLD TRUST,GLD,106.3
1345,2010-03-25,SPDR GOLD TRUST,GLD,106.78
1346,2010-03-26,SPDR GOLD TRUST,GLD,108.59
1347,2010-03-29,SPDR GOLD TRUST,GLD,108.75
1348,2010-03-30,SPDR GOLD TRUST,GLD,107.97
1349,2010-03-31,SPDR GOLD TRUST,GLD,108.95
1350,2010-04-01,SPDR GOLD TRUST,GLD,110.26
1351,2010-04-05,SPDR GOLD TRUST,GLD,110.89
1352,2010-04-06,SPDR GOLD TRUST,GLD,111.03
1353,2010-04-07,SPDR GOLD TRUST,GLD,112.49
1354,2010-04-08,SPDR GOLD TRUST,GLD,112.65
1355,2010-04-09,SPDR GOLD TRUST,GLD,113.64
1356,2010-04-12,SPDR GOLD TRUST,GLD,113.01
1357,2010-04-13,SPDR GOLD TRUST,GLD,112.69
1358,2010-04-14,SPDR GOLD TRUST,GLD,113.03
1359,2010-04-15,SPDR GOLD TRUST,GLD,113.65
1360,2010-04-16,SPDR GOLD TRUST,GLD,111.24
1361,2010-04-19,SPDR GOLD TRUST,GLD,111.15
1362,2010-04-20,SPDR GOLD TRUST,GLD,111.46
1363,2010-04-21,SPDR GOLD TRUST,GLD,112.31
1364,2010-04-22,SPDR GOLD TRUST,GLD,111.84
1365,2010-04-23,SPDR GOLD TRUST,GLD,113.19
1366,2010-04-26,SPDR GOLD TRUST,GLD,112.75
1367,2010-04-27,SPDR GOLD TRUST,GLD,114.63
1368,2010-04-28,SPDR GOLD TRUST,GLD,114.31
1369,2010-04-29,SPDR GOLD TRUST,GLD,114.28
1370,2010-04-30,SPDR GOLD TRUST,GLD,115.36
1371,2010-05-03,SPDR GOLD TRUST,GLD,115.73
1372,2010-05-04,SPDR GOLD TRUST,GLD,114.87
1373,2010-05-05,SPDR GOLD TRUST,GLD,115.09
1374,2010-05-06,SPDR GOLD TRUST,GLD,118.486
1375,2010-05-07,SPDR GOLD TRUST,GLD,118.27
1376,2010-05-10,SPDR GOLD TRUST,GLD,117.57
1377,2010-05-11,SPDR GOLD TRUST,GLD,120.656
1378,2010-05-12,SPDR GOLD TRUST,GLD,121.4
1379,2010-05-13,SPDR GOLD TRUST,GLD,120.56
1380,2010-05-14,SPDR GOLD TRUST,GLD,120.37
1381,2010-05-17,SPDR GOLD TRUST,GLD,119.36
1382,2010-05-18,SPDR GOLD TRUST,GLD,119.49
1383,2010-05-19,SPDR GOLD TRUST,GLD,116.63
1384,2010-05-20,SPDR GOLD TRUST,GLD,115.84
1385,2010-05-21,SPDR GOLD TRUST,GLD,115.22
1386,2010-05-24,SPDR GOLD TRUST,GLD,116.84
1387,2010-05-25,SPDR GOLD TRUST,GLD,117.36
1388,2010-05-26,SPDR GOLD TRUST,GLD,118.47
1389,2010-05-27,SPDR GOLD TRUST,GLD,118.69
1390,2010-05-28,SPDR GOLD TRUST,GLD,118.881
1391,2010-06-01,SPDR GOLD TRUST,GLD,119.91
1392,2010-06-02,SPDR GOLD TRUST,GLD,119.78
1393,2010-06-03,SPDR GOLD TRUST,GLD,117.96
1394,2010-06-04,SPDR GOLD TRUST,GLD,119.19
1395,2010-06-07,SPDR GOLD TRUST,GLD,121.49
1396,2010-06-08,SPDR GOLD TRUST,GLD,121.0025
1397,2010-06-09,SPDR GOLD TRUST,GLD,120.56
1398,2010-06-10,SPDR GOLD TRUST,GLD,118.975
1399,2010-06-11,SPDR GOLD TRUST,GLD,120.01
1400,2010-06-14,SPDR GOLD TRUST,GLD,119.6
1401,2010-06-15,SPDR GOLD TRUST,GLD,120.99
1402,2010-06-16,SPDR GOLD TRUST,GLD,120.33
1403,2010-06-17,SPDR GOLD TRUST,GLD,121.9
1404,2010-06-18,SPDR GOLD TRUST,GLD,122.83
1405,2010-06-21,SPDR GOLD TRUST,GLD,120.39
1406,2010-06-22,SPDR GOLD TRUST,GLD,121.45
1407,2010-06-23,SPDR GOLD TRUST,GLD,120.95
1408,2010-06-24,SPDR GOLD TRUST,GLD,121.3
1409,2010-06-25,SPDR GOLD TRUST,GLD,122.76
1410,2010-06-28,SPDR GOLD TRUST,GLD,121.09
1411,2010-06-29,SPDR GOLD TRUST,GLD,121.27
1412,2010-06-30,SPDR GOLD TRUST,GLD,121.68
1413,2010-07-01,SPDR GOLD TRUST,GLD,117.04
1414,2010-07-02,SPDR GOLD TRUST,GLD,118.49
1415,2010-07-06,SPDR GOLD TRUST,GLD,116.51
1416,2010-07-07,SPDR GOLD TRUST,GLD,117.73
1417,2010-07-08,SPDR GOLD TRUST,GLD,117.21
1418,2010-07-09,SPDR GOLD TRUST,GLD,118.36
1419,2010-07-12,SPDR GOLD TRUST,GLD,117.34
1420,2010-07-13,SPDR GOLD TRUST,GLD,118.36
1421,2010-07-14,SPDR GOLD TRUST,GLD,118.3
1422,2010-07-15,SPDR GOLD TRUST,GLD,118.23
1423,2010-07-16,SPDR GOLD TRUST,GLD,116.67
1424,2010-07-19,SPDR GOLD TRUST,GLD,115.73
1425,2010-07-20,SPDR GOLD TRUST,GLD,116.65
1426,2010-07-21,SPDR GOLD TRUST,GLD,115.85
1427,2010-07-22,SPDR GOLD TRUST,GLD,116.863
1428,2010-07-23,SPDR GOLD TRUST,GLD,116.09
1429,2010-07-26,SPDR GOLD TRUST,GLD,115.52
1430,2010-07-27,SPDR GOLD TRUST,GLD,113.51
1431,2010-07-28,SPDR GOLD TRUST,GLD,113.78
1432,2010-07-29,SPDR GOLD TRUST,GLD,114.288
1433,2010-07-30,SPDR GOLD TRUST,GLD,115.49
1434,2010-08-02,SPDR GOLD TRUST,GLD,115.54
1435,2010-08-03,SPDR GOLD TRUST,GLD,115.99
1436,2010-08-04,SPDR GOLD TRUST,GLD,116.72
1437,2010-08-05,SPDR GOLD TRUST,GLD,116.98
1438,2010-08-06,SPDR GOLD TRUST,GLD,117.84
1439,2010-08-09,SPDR GOLD TRUST,GLD,117.4
1440,2010-08-10,SPDR GOLD TRUST,GLD,117.73
1441,2010-08-11,SPDR GOLD TRUST,GLD,117.34
1442,2010-08-12,SPDR GOLD TRUST,GLD,118.77
1443,2010-08-13,SPDR GOLD TRUST,GLD,118.74
1444,2010-08-16,SPDR GOLD TRUST,GLD,119.73
1445,2010-08-17,SPDR GOLD TRUST,GLD,119.75
1446,2010-08-18,SPDR GOLD TRUST,GLD,120.22
1447,2010-08-19,SPDR GOLD TRUST,GLD,120.39
1448,2010-08-20,SPDR GOLD TRUST,GLD,119.97
1449,2010-08-23,SPDR GOLD TRUST,GLD,119.78
1450,2010-08-24,SPDR GOLD TRUST,GLD,120.36
1451,2010-08-25,SPDR GOLD TRUST,GLD,121.36
1452,2010-08-26,SPDR GOLD TRUST,GLD,120.96
1453,2010-08-27,SPDR GOLD TRUST,GLD,121.01
1454,2010-08-30,SPDR GOLD TRUST,GLD,120.91
1455,2010-08-31,SPDR GOLD TRUST,GLD,122.08
1456,2010-09-01,SPDR GOLD TRUST,GLD,121.69
1457,2010-09-02,SPDR GOLD TRUST,GLD,122.29
1458,2010-09-03,SPDR GOLD TRUST,GLD,121.86
1459,2010-09-07,SPDR GOLD TRUST,GLD,122.7
1460,2010-09-08,SPDR GOLD TRUST,GLD,122.71
1461,2010-09-09,SPDR GOLD TRUST,GLD,121.56
1462,2010-09-10,SPDR GOLD TRUST,GLD,121.73
1463,2010-09-13,SPDR GOLD TRUST,GLD,121.62
1464,2010-09-14,SPDR GOLD TRUST,GLD,124.024
1465,2010-09-15,SPDR GOLD TRUST,GLD,123.94
1466,2010-09-16,SPDR GOLD TRUST,GLD,124.63
1467,2010-09-17,SPDR GOLD TRUST,GLD,124.5425
1468,2010-09-20,SPDR GOLD TRUST,GLD,124.87
1469,2010-09-21,SPDR GOLD TRUST,GLD,126.01
1470,2010-09-22,SPDR GOLD TRUST,GLD,126.2
1471,2010-09-23,SPDR GOLD TRUST,GLD,126.3
1472,2010-09-24,SPDR GOLD TRUST,GLD,126.69
1473,2010-09-27,SPDR GOLD TRUST,GLD,126.72
1474,2010-09-28,SPDR GOLD TRUST,GLD,127.85
1475,2010-09-29,SPDR GOLD TRUST,GLD,127.95
1476,2010-09-30,SPDR GOLD TRUST,GLD,127.91
1477,2010-10-01,SPDR GOLD TRUST,GLD,128.91
1478,2010-10-04,SPDR GOLD TRUST,GLD,128.46
1479,2010-10-05,SPDR GOLD TRUST,GLD,130.99
1480,2010-10-06,SPDR GOLD TRUST,GLD,131.81
1481,2010-10-07,SPDR GOLD TRUST,GLD,130.37
1482,2010-10-08,SPDR GOLD TRUST,GLD,131.66
1483,2010-10-11,SPDR GOLD TRUST,GLD,132.292
1484,2010-10-12,SPDR GOLD TRUST,GLD,131.96
1485,2010-10-13,SPDR GOLD TRUST,GLD,134.07
1486,2010-10-14,SPDR GOLD TRUST,GLD,134.75
1487,2010-10-15,SPDR GOLD TRUST,GLD,133.68
1488,2010-10-18,SPDR GOLD TRUST,GLD,134.28
1489,2010-10-19,SPDR GOLD TRUST,GLD,130.11
1490,2010-10-20,SPDR GOLD TRUST,GLD,131.32
1491,2010-10-21,SPDR GOLD TRUST,GLD,129.47
1492,2010-10-22,SPDR GOLD TRUST,GLD,129.73
1493,2010-10-25,SPDR GOLD TRUST,GLD,130.85
1494,2010-10-26,SPDR GOLD TRUST,GLD,130.88
1495,2010-10-27,SPDR GOLD TRUST,GLD,129.52
1496,2010-10-28,SPDR GOLD TRUST,GLD,131.24
1497,2010-10-29,SPDR GOLD TRUST,GLD,132.62
1498,2010-11-01,SPDR GOLD TRUST,GLD,131.92
1499,2010-11-02,SPDR GOLD TRUST,GLD,132.49
1500,2010-11-03,SPDR GOLD TRUST,GLD,131.57
1501,2010-11-04,SPDR GOLD TRUST,GLD,136.03
1502,2010-11-05,SPDR GOLD TRUST,GLD,136.38
1503,2010-11-08,SPDR GOLD TRUST,GLD,137.78
1504,2010-11-09,SPDR GOLD TRUST,GLD,135.59
1505,2010-11-10,SPDR GOLD TRUST,GLD,137.24
1506,2010-11-11,SPDR GOLD TRUST,GLD,137.66
1507,2010-11-12,SPDR GOLD TRUST,GLD,133.69
1508,2010-11-15,SPDR GOLD TRUST,GLD,132.42
1509,2010-11-16,SPDR GOLD TRUST,GLD,130.968
1510,2010-11-17,SPDR GOLD TRUST,GLD,130.38
1511,2010-11-18,SPDR GOLD TRUST,GLD,132.088
1512,2010-11-19,SPDR GOLD TRUST,GLD,132.2
1513,2010-11-22,SPDR GOLD TRUST,GLD,133.48
1514,2010-11-23,SPDR GOLD TRUST,GLD,134.41
1515,2010-11-24,SPDR GOLD TRUST,GLD,134.18
1516,2010-11-26,SPDR GOLD TRUST,GLD,133.11
1517,2010-11-29,SPDR GOLD TRUST,GLD,133.508
1518,2010-11-30,SPDR GOLD TRUST,GLD,135.42
1519,2010-12-01,SPDR GOLD TRUST,GLD,135.38
1520,2010-12-02,SPDR GOLD TRUST,GLD,135.2
1521,2010-12-03,SPDR GOLD TRUST,GLD,138.07
1522,2010-12-06,SPDR GOLD TRUST,GLD,139.11
1523,2010-12-07,SPDR GOLD TRUST,GLD,136.5
1524,2010-12-08,SPDR GOLD TRUST,GLD,134.79
1525,2010-12-09,SPDR GOLD TRUST,GLD,135.37
1526,2010-12-10,SPDR GOLD TRUST,GLD,135.408
1527,2010-12-13,SPDR GOLD TRUST,GLD,136.05
1528,2010-12-14,SPDR GOLD TRUST,GLD,136.18
1529,2010-12-15,SPDR GOLD TRUST,GLD,134.7
1530,2010-12-16,SPDR GOLD TRUST,GLD,133.81
1531,2010-12-17,SPDR GOLD TRUST,GLD,134.2
1532,2010-12-20,SPDR GOLD TRUST,GLD,135.11
1533,2010-12-21,SPDR GOLD TRUST,GLD,135.32
1534,2010-12-22,SPDR GOLD TRUST,GLD,135.05
1535,2010-12-23,SPDR GOLD TRUST,GLD,134.66
1536,2010-12-27,SPDR GOLD TRUST,GLD,135.02
1537,2010-12-28,SPDR GOLD TRUST,GLD,137.22
1538,2010-12-29,SPDR GOLD TRUST,GLD,137.71
1539,2010-12-30,SPDR GOLD TRUST,GLD,137.03
1540,2010-12-31,SPDR GOLD TRUST,GLD,138.72
1541,2011-01-03,SPDR GOLD TRUST,GLD,138.0
1542,2011-01-04,SPDR GOLD TRUST,GLD,134.75
1543,2011-01-05,SPDR GOLD TRUST,GLD,134.37
1544,2011-01-06,SPDR GOLD TRUST,GLD,133.83
1545,2011-01-07,SPDR GOLD TRUST,GLD,133.58
1546,2011-01-10,SPDR GOLD TRUST,GLD,134.12
1547,2011-01-11,SPDR GOLD TRUST,GLD,134.91
1548,2011-01-12,SPDR GOLD TRUST,GLD,135.46
1549,2011-01-13,SPDR GOLD TRUST,GLD,134.05
1550,2011-01-14,SPDR GOLD TRUST,GLD,132.69
1551,2011-01-18,SPDR GOLD TRUST,GLD,133.43
1552,2011-01-19,SPDR GOLD TRUST,GLD,133.72
1553,2011-01-20,SPDR GOLD TRUST,GLD,131.2
1554,2011-01-21,SPDR GOLD TRUST,GLD,131.03
1555,2011-01-24,SPDR GOLD TRUST,GLD,130.36
1556,2011-01-25,SPDR GOLD TRUST,GLD,130.1
1557,2011-01-26,SPDR GOLD TRUST,GLD,131.16
1558,2011-01-27,SPDR GOLD TRUST,GLD,127.925
1559,2011-01-28,SPDR GOLD TRUST,GLD,130.28
1560,2011-01-31,SPDR GOLD TRUST,GLD,129.87
1561,2011-02-01,SPDR GOLD TRUST,GLD,130.8
1562,2011-02-02,SPDR GOLD TRUST,GLD,130.45
1563,2011-02-03,SPDR GOLD TRUST,GLD,132.2
1564,2011-02-04,SPDR GOLD TRUST,GLD,131.66
1565,2011-02-07,SPDR GOLD TRUST,GLD,131.68
1566,2011-02-08,SPDR GOLD TRUST,GLD,133.14
1567,2011-02-09,SPDR GOLD TRUST,GLD,133.07
1568,2011-02-10,SPDR GOLD TRUST,GLD,132.85
1569,2011-02-11,SPDR GOLD TRUST,GLD,132.3225
1570,2011-02-14,SPDR GOLD TRUST,GLD,132.95
1571,2011-02-15,SPDR GOLD TRUST,GLD,133.97
1572,2011-02-16,SPDR GOLD TRUST,GLD,134.1
1573,2011-02-17,SPDR GOLD TRUST,GLD,135.04
1574,2011-02-18,SPDR GOLD TRUST,GLD,135.41
1575,2011-02-22,SPDR GOLD TRUST,GLD,136.29
1576,2011-02-23,SPDR GOLD TRUST,GLD,137.51
1577,2011-02-24,SPDR GOLD TRUST,GLD,136.48
1578,2011-02-25,SPDR GOLD TRUST,GLD,137.384
1579,2011-02-28,SPDR GOLD TRUST,GLD,137.661
1580,2011-03-01,SPDR GOLD TRUST,GLD,140.03
1581,2011-03-02,SPDR GOLD TRUST,GLD,139.917
1582,2011-03-03,SPDR GOLD TRUST,GLD,138.09
1583,2011-03-04,SPDR GOLD TRUST,GLD,139.35
1584,2011-03-07,SPDR GOLD TRUST,GLD,139.721
1585,2011-03-08,SPDR GOLD TRUST,GLD,139.36
1586,2011-03-09,SPDR GOLD TRUST,GLD,139.41
1587,2011-03-10,SPDR GOLD TRUST,GLD,137.77
1588,2011-03-11,SPDR GOLD TRUST,GLD,138.22
1589,2011-03-14,SPDR GOLD TRUST,GLD,138.86
1590,2011-03-15,SPDR GOLD TRUST,GLD,136.27
1591,2011-03-16,SPDR GOLD TRUST,GLD,136.24
1592,2011-03-17,SPDR GOLD TRUST,GLD,136.97
1593,2011-03-18,SPDR GOLD TRUST,GLD,138.37
1594,2011-03-21,SPDR GOLD TRUST,GLD,139.14
1595,2011-03-22,SPDR GOLD TRUST,GLD,139.05
1596,2011-03-23,SPDR GOLD TRUST,GLD,140.34
1597,2011-03-24,SPDR GOLD TRUST,GLD,139.22
1598,2011-03-25,SPDR GOLD TRUST,GLD,139.26
1599,2011-03-28,SPDR GOLD TRUST,GLD,138.54
1600,2011-03-29,SPDR GOLD TRUST,GLD,138.21
1601,2011-03-30,SPDR GOLD TRUST,GLD,138.67
1602,2011-03-31,SPDR GOLD TRUST,GLD,139.86
1603,2011-04-01,SPDR GOLD TRUST,GLD,139.2
1604,2011-04-04,SPDR GOLD TRUST,GLD,139.84
1605,2011-04-05,SPDR GOLD TRUST,GLD,142.05
1606,2011-04-06,SPDR GOLD TRUST,GLD,142.38
1607,2011-04-07,SPDR GOLD TRUST,GLD,142.51
1608,2011-04-08,SPDR GOLD TRUST,GLD,143.66
1609,2011-04-11,SPDR GOLD TRUST,GLD,142.64
1610,2011-04-12,SPDR GOLD TRUST,GLD,141.61
1611,2011-04-13,SPDR GOLD TRUST,GLD,141.9
1612,2011-04-14,SPDR GOLD TRUST,GLD,143.81
1613,2011-04-15,SPDR GOLD TRUST,GLD,145.05
1614,2011-04-18,SPDR GOLD TRUST,GLD,145.93
1615,2011-04-19,SPDR GOLD TRUST,GLD,145.93
1616,2011-04-20,SPDR GOLD TRUST,GLD,146.5
1617,2011-04-21,SPDR GOLD TRUST,GLD,146.74
1618,2011-04-25,SPDR GOLD TRUST,GLD,146.87
